system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
79,142.0,212.0,36.0,35.0,265.0,262.0,122.0,76.0,43.0,24.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,27.0,13.0,1122.0,20190323T102029_20190323T102023_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
80,228.0,451.0,252.0,207.0,445.0,507.0,370.0,388.0,373.0,389.0,334.0,370.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,52.0,38.0,3348.0,20190626T102031_20190626T102028_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
81,245.0,94.0,159.0,104.0,145.0,282.0,155.0,135.0,96.0,126.0,133.0,146.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,29.0,16.0,1705.0,20190424T101031_20190424T101032_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
82,232.0,111.0,163.0,109.0,155.0,294.0,165.0,158.0,127.0,155.0,157.0,170.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,30.0,17.0,1704.0,20190424T101031_20190424T101032_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
83,160.0,84.0,30.0,28.0,90.0,169.0,89.0,62.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,18.0,10.0,1664.0,20190613T101031_20190613T101027_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
84,132.0,236.0,76.0,75.0,223.0,232.0,149.0,106.0,56.0,14.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,15.0,809.0,20191210T101411_20191210T101409_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
85,90.0,173.0,115.0,94.0,239.0,329.0,181.0,169.0,105.0,126.0,131.0,119.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,35.0,19.0,711.0,20190512T102029_20190512T102248_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
86,90.0,162.0,114.0,95.0,245.0,328.0,181.0,168.0,107.0,128.0,129.0,119.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,35.0,20.0,722.0,20190512T102029_20190512T102248_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
87,156.0,100.0,29.0,27.0,87.0,166.0,89.0,58.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,17.0,10.0,1674.0,20190613T101031_20190613T101027_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
88,210.0,531.0,255.0,206.0,466.0,524.0,385.0,400.0,373.0,404.0,351.0,371.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,54.0,40.0,3201.0,20190626T102031_20190626T102028_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
89,126.0,265.0,146.0,85.0,214.0,287.0,180.0,159.0,109.0,108.0,142.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,30.0,19.0,945.0,20191130T101401_20191130T101406_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
90,126.0,120.0,42.0,32.0,125.0,199.0,115.0,94.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,21.0,12.0,1591.0,20190613T101031_20190613T101027_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
91,96.0,511.0,276.0,224.0,317.0,356.0,237.0,276.0,298.0,312.0,271.0,308.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,37.0,25.0,1530.0,20190623T101031_20190623T101029_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
92,177.0,242.0,192.0,118.0,265.0,379.0,231.0,244.0,242.0,272.0,259.0,267.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,39.0,24.0,1653.0,20190424T101031_20190424T101032_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
93,96.0,274.0,284.0,216.0,317.0,355.0,236.0,315.0,346.0,369.0,278.0,323.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,37.0,24.0,1521.0,20190623T101031_20190623T101029_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
94,102.0,294.0,284.0,216.0,320.0,355.0,235.0,314.0,343.0,366.0,274.0,320.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,37.0,24.0,1492.0,20190623T101031_20190623T101029_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
95,144.0,5595.0,4761.0,4553.0,5556.0,5048.0,4960.0,5038.0,4737.0,4401.0,5484.0,4229.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,921.0,20191213T102421_20191213T102424_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
96,210.0,501.0,258.0,208.0,477.0,529.0,383.0,401.0,400.0,417.0,358.0,396.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,54.0,39.0,3169.0,20190626T102031_20190626T102028_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
97,230.0,168.0,46.0,45.0,282.0,289.0,142.0,128.0,81.0,76.0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,30.0,15.0,1023.0,20190409T101029_20190409T101028_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
98,306.0,171.0,43.0,51.0,274.0,306.0,190.0,165.0,90.0,86.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,32.0,20.0,3175.0,20190827T101029_20190827T101554_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
99,138.0,5039.0,4471.0,4230.0,5528.0,5040.0,4960.0,4676.0,4366.0,4074.0,5492.0,3958.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,928.0,20191213T102421_20191213T102424_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
100,312.0,168.0,38.0,51.0,262.0,294.0,184.0,159.0,76.0,79.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,30.0,19.0,3171.0,20190827T101029_20190827T101554_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
101,102.0,519.0,276.0,223.0,321.0,356.0,236.0,275.0,294.0,308.0,266.0,305.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,37.0,24.0,1492.0,20190623T101031_20190623T101029_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
102,102.0,179.0,76.0,79.0,217.0,244.0,168.0,139.0,48.0,55.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,25.0,18.0,1785.0,20190618T101029_20190618T101307_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
103,150.0,1471.0,1158.0,1036.0,543.0,852.0,954.0,971.0,1119.0,1404.0,846.0,1510.0,2.0,0.0,0.0,0.0,0.0,10.0,56.0,87.0,97.0,1369.0,20190822T101031_20190822T101027_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
104,156.0,1063.0,1063.0,942.0,575.0,888.0,963.0,900.0,1030.0,1268.0,893.0,1261.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,91.0,98.0,1375.0,20190822T101031_20190822T101027_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
105,108.0,186.0,74.0,71.0,211.0,240.0,164.0,129.0,37.0,50.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,25.0,17.0,1806.0,20190618T101029_20190618T101307_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
106,106.0,208.0,67.0,59.0,263.0,259.0,124.0,115.0,73.0,92.0,93.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,27.0,13.0,709.0,20190330T101029_20190330T101153_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
107,230.0,192.0,42.0,37.0,280.0,290.0,143.0,125.0,78.0,69.0,61.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,30.0,15.0,1039.0,20190409T101029_20190409T101028_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
108,126.0,124.0,42.0,33.0,126.0,202.0,116.0,97.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,21.0,12.0,1591.0,20190613T101031_20190613T101027_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
109,180.0,379.0,87.0,73.0,330.0,371.0,246.0,206.0,125.0,124.0,101.0,91.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,38.0,25.0,1998.0,20190713T101031_20190713T101515_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
110,84.0,56.0,47.0,30.0,118.0,211.0,111.0,92.0,33.0,45.0,38.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,22.0,12.0,1528.0,20190921T101031_20190921T101152_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
111,234.0,1351.0,1474.0,1121.0,1340.0,1372.0,1124.0,1399.0,1623.0,1687.0,1808.0,1679.0,11.0,0.0,0.0,0.0,0.0,6.0,137.0,140.0,115.0,2979.0,20190830T102029_20190830T102552_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
112,252.0,1326.0,1427.0,1059.0,1324.0,1366.0,1126.0,1350.0,1563.0,1607.0,1782.0,1598.0,10.0,0.0,0.0,0.0,0.0,6.0,135.0,139.0,115.0,2996.0,20190830T102029_20190830T102552_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
113,112.0,190.0,65.0,61.0,255.0,256.0,117.0,106.0,69.0,85.0,86.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,27.0,12.0,695.0,20190330T101029_20190330T101153_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
114,66.0,159.0,120.0,95.0,242.0,334.0,189.0,179.0,126.0,152.0,159.0,147.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,34.0,20.0,668.0,20190512T102029_20190512T102248_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
115,96.0,4412.0,4457.0,3491.0,7304.0,6256.0,5612.0,5687.0,5494.0,5293.0,7008.0,4910.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1161.0,20190906T101029_20190906T101026_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
116,90.0,6283.0,4870.0,3929.0,7188.0,6156.0,5508.0,6102.0,5981.0,5726.0,6904.0,5350.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1165.0,20190906T101029_20190906T101026_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
117,180.0,382.0,85.0,73.0,328.0,367.0,244.0,208.0,116.0,119.0,100.0,92.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,38.0,25.0,1985.0,20190713T101031_20190713T101515_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
118,83.0,194.0,35.0,46.0,144.0,74.0,77.0,75.0,33.0,90.0,62.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,8.0,8.0,616.0,20190114T101351_20190114T101352_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
119,108.0,401.0,110.0,90.0,423.0,454.0,281.0,272.0,199.0,211.0,178.0,167.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,48.0,29.0,2091.0,20190601T102029_20190601T102031_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
120,66.0,157.0,119.0,96.0,244.0,332.0,189.0,177.0,129.0,154.0,158.0,143.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,34.0,20.0,669.0,20190512T102029_20190512T102248_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
121,101.0,233.0,227.0,205.0,324.0,350.0,266.0,298.0,279.0,301.0,317.0,291.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,36.0,28.0,1113.0,20190320T101029_20190320T101437_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
122,108.0,408.0,110.0,90.0,426.0,455.0,284.0,275.0,200.0,208.0,175.0,164.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,46.0,28.0,2097.0,20190601T102029_20190601T102031_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
123,84.0,60.0,46.0,29.0,113.0,206.0,111.0,97.0,33.0,44.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,21.0,12.0,1533.0,20190921T101031_20190921T101152_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
124,112.0,180.0,80.0,73.0,263.0,221.0,111.0,101.0,20.0,86.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,23.0,12.0,501.0,20190122T102329_20190122T102330_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
125,101.0,242.0,227.0,207.0,324.0,351.0,268.0,302.0,284.0,300.0,318.0,293.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,36.0,28.0,1117.0,20190320T101029_20190320T101437_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
126,114.0,312.0,153.0,89.0,253.0,315.0,203.0,193.0,143.0,138.0,162.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,33.0,21.0,978.0,20191130T101401_20191130T101406_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
127,84.0,322.0,60.0,56.0,354.0,316.0,213.0,208.0,140.0,144.0,133.0,125.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,34.0,24.0,803.0,20191029T102039_20191029T102520_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
128,114.0,4933.0,4396.0,4156.0,5392.0,4896.0,4836.0,4499.0,4218.0,3955.0,5376.0,3881.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,806.0,20191213T102421_20191213T102424_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
129,102.0,332.0,68.0,55.0,331.0,345.0,187.0,171.0,131.0,139.0,123.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,36.0,19.0,1675.0,20190718T101039_20190718T101040_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
130,77.0,205.0,44.0,47.0,168.0,85.0,88.0,90.0,32.0,88.0,69.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,9.0,9.0,610.0,20190114T101351_20190114T101352_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
131,102.0,328.0,67.0,52.0,328.0,346.0,185.0,170.0,131.0,139.0,124.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,36.0,19.0,1687.0,20190718T101039_20190718T101040_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
132,114.0,371.0,147.0,95.0,252.0,309.0,200.0,206.0,146.0,137.0,155.0,157.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,32.0,21.0,986.0,20191130T101401_20191130T101406_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
133,106.0,143.0,79.0,72.0,266.0,233.0,123.0,122.0,56.0,116.0,52.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,25.0,12.0,487.0,20190122T102329_20190122T102330_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
134,102.0,5330.0,4661.0,4463.0,5268.0,4816.0,4752.0,4784.0,4531.0,4228.0,5287.0,4106.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,810.0,20191213T102421_20191213T102424_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
135,84.0,232.0,64.0,54.0,305.0,286.0,197.0,197.0,129.0,137.0,125.0,119.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,30.0,21.0,950.0,20191029T102039_20191029T102520_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
136,113.0,142.0,63.0,60.0,220.0,234.0,106.0,98.0,63.0,79.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,24.0,11.0,656.0,20190330T101029_20190330T101153_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
137,107.0,142.0,66.0,57.0,228.0,237.0,113.0,107.0,67.0,87.0,88.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,25.0,12.0,657.0,20190330T101029_20190330T101153_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
138,108.0,217.0,68.0,69.0,295.0,376.0,187.0,187.0,106.0,116.0,89.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,39.0,19.0,1866.0,20190519T101039_20190519T101033_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
139,138.0,1980.0,2415.0,2208.0,1688.0,1660.0,1578.0,1942.0,2449.0,2644.0,2666.0,2873.0,25.0,0.0,0.0,0.0,0.0,8.0,171.0,168.0,161.0,1606.0,20190904T102021_20190904T102045_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
140,120.0,4556.0,4459.0,3453.0,7496.0,6388.0,5688.0,5712.0,5527.0,5345.0,7084.0,4954.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,934.0,20190906T101029_20190906T101026_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
141,126.0,1799.0,2360.0,2167.0,1662.0,1638.0,1564.0,1879.0,2359.0,2576.0,2654.0,2806.0,24.0,0.0,0.0,0.0,0.0,8.0,169.0,167.0,159.0,1584.0,20190904T102021_20190904T102045_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
142,124.0,213.0,62.0,62.0,284.0,364.0,178.0,170.0,76.0,86.0,64.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,37.0,19.0,1706.0,20190519T101039_20190519T101033_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
143,84.0,247.0,58.0,53.0,301.0,287.0,191.0,178.0,126.0,141.0,126.0,129.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,29.0,19.0,952.0,20191029T102039_20191029T102520_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
144,126.0,6587.0,4889.0,3900.0,7496.0,6364.0,5664.0,6194.0,6078.0,5831.0,7028.0,5436.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,942.0,20190906T101029_20190906T101026_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
145,108.0,221.0,68.0,65.0,293.0,374.0,188.0,189.0,105.0,116.0,89.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,38.0,20.0,1872.0,20190519T101039_20190519T101033_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
146,240.0,275.0,278.0,196.0,332.0,321.0,290.0,285.0,316.0,336.0,311.0,330.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,33.0,30.0,2807.0,20190611T102029_20190611T102030_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
147,84.0,331.0,62.0,53.0,354.0,317.0,207.0,189.0,134.0,146.0,132.0,129.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,33.0,22.0,801.0,20191029T102039_20191029T102520_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
148,126.0,219.0,60.0,65.0,280.0,361.0,174.0,160.0,65.0,75.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,37.0,18.0,1721.0,20190519T101039_20190519T101033_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
149,126.0,783.0,766.0,606.0,921.0,890.0,690.0,673.0,709.0,766.0,1150.0,818.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,91.0,71.0,1667.0,20190711T102029_20190711T102032_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
150,114.0,306.0,168.0,121.0,322.0,389.0,265.0,244.0,177.0,177.0,223.0,169.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,40.0,27.0,1101.0,20190914T102021_20190914T102608_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
151,102.0,381.0,173.0,129.0,360.0,415.0,278.0,266.0,199.0,196.0,243.0,185.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,43.0,29.0,1149.0,20190914T102021_20190914T102608_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
152,90.0,4384.0,4777.0,3917.0,5832.0,5620.0,5324.0,5270.0,5226.0,5200.0,6304.0,5137.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,914.0,20190529T101039_20190529T101232_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
153,113.0,508.0,539.0,340.0,730.0,740.0,655.0,697.0,682.0,595.0,784.0,532.0,0.0,0.0,0.0,0.0,2048.0,10.0,75.0,76.0,67.0,1006.0,20190404T101031_20190404T101025_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
154,108.0,314.0,171.0,128.0,327.0,395.0,267.0,254.0,189.0,189.0,232.0,175.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,41.0,28.0,1102.0,20190914T102021_20190914T102608_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
155,102.0,369.0,172.0,123.0,363.0,415.0,282.0,260.0,198.0,195.0,242.0,186.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,43.0,30.0,1166.0,20190914T102021_20190914T102608_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
156,246.0,284.0,279.0,193.0,309.0,301.0,280.0,278.0,301.0,323.0,297.0,322.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,31.0,29.0,2756.0,20190611T102029_20190611T102030_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
157,159.0,456.0,472.0,327.0,348.0,529.0,486.0,513.0,457.0,429.0,443.0,364.0,0.0,0.0,0.0,0.0,2048.0,10.0,36.0,54.0,50.0,883.0,20190228T101029_20190228T101023_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
