system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
158,204.0,7269.0,2782.0,3028.0,8336.0,7648.0,7248.0,7304.0,6992.0,6821.0,7960.0,6497.0,0.0,30.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,524.0,20191118T102219_20191118T102220_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
159,114.0,13093.0,5746.0,4878.0,12264.0,11056.0,10736.0,11199.0,10668.0,10386.0,11296.0,10134.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,904.0,20190514T101031_20190514T101441_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
160,126.0,9641.0,5515.0,4158.0,10624.0,9592.0,8736.0,8793.0,8143.0,7677.0,9232.0,7369.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1446.0,20190517T102031_20190517T102508_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
161,78.0,2339.0,1646.0,1588.0,3066.0,2648.0,2280.0,2598.0,2487.0,2417.0,3196.0,2349.0,65.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,232.0,1358.0,20191128T102259_20191128T102255_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
162,204.0,4160.0,2989.0,2109.0,4904.0,4400.0,3760.0,3901.0,3829.0,3892.0,4908.0,3813.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2231.0,20190817T101029_20190817T101605_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
163,114.0,13286.0,5606.0,4698.0,11784.0,10928.0,10768.0,11174.0,10641.0,10349.0,11056.0,10082.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,894.0,20190514T101031_20190514T101441_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
164,124.0,10330.0,5585.0,4519.0,9904.0,8784.0,8336.0,8612.0,8395.0,8290.0,8800.0,8204.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,561.0,20190318T102021_20190318T102020_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
165,124.0,9427.0,4693.0,3687.0,8640.0,7852.0,7680.0,8062.0,7821.0,7670.0,7964.0,7573.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,759.0,20190308T102021_20190308T102017_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
166,77.0,7817.0,5430.0,4811.0,7304.0,6460.0,6380.0,6538.0,6451.0,6477.0,7148.0,6511.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,715.0,20190313T102019_20190313T102552_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
167,174.0,11273.0,5209.0,4026.0,9968.0,8864.0,8432.0,8613.0,8230.0,8104.0,7484.0,7909.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2040.0,20190924T102021_20190924T102418_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
168,114.0,9888.0,3836.0,3463.0,9464.0,8592.0,8264.0,8717.0,8399.0,8182.0,8680.0,7970.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1379.0,20190509T101039_20190509T101033_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
169,201.0,13192.0,7108.0,5654.0,12256.0,11144.0,10760.0,11000.0,10306.0,10006.0,10312.0,9788.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1319.0,20190502T102029_20190502T102223_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
170,77.0,7701.0,5473.0,4802.0,7124.0,6180.0,6128.0,6641.0,6512.0,6512.0,6904.0,6513.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,712.0,20190313T102019_20190313T102552_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
171,102.0,2180.0,1637.0,1597.0,3242.0,2806.0,2388.0,2599.0,2481.0,2424.0,3352.0,2359.0,63.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,243.0,1335.0,20191128T102259_20191128T102255_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
172,142.0,9788.0,4698.0,3678.0,8952.0,8068.0,7876.0,8218.0,7945.0,7778.0,8048.0,7658.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,751.0,20190308T102021_20190308T102017_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
173,142.0,231.0,626.0,595.0,342.0,582.0,564.0,611.0,583.0,591.0,708.0,619.0,0.0,0.0,0.0,0.0,2048.0,8.0,36.0,60.0,60.0,757.0,20190206T102211_20190206T102327_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
174,88.0,2828.0,2590.0,2080.0,2720.0,2654.0,2712.0,2867.0,2875.0,2922.0,3074.0,3026.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,475.0,20190127T102311_20190127T102327_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
175,201.0,6568.0,2884.0,1966.0,6468.0,5912.0,5952.0,6018.0,5829.0,5761.0,5936.0,5724.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,713.0,20190107T102411_20190107T102405_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
176,204.0,4799.0,3287.0,3070.0,4796.0,4664.0,4460.0,4647.0,4603.0,4615.0,5052.0,4637.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,695.0,20191105T101119_20191105T101115_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
177,132.0,303.0,203.0,195.0,390.0,346.0,315.0,336.0,344.0,346.0,371.0,337.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,36.0,32.0,879.0,20190919T102019_20190919T102022_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
178,142.0,10393.0,5628.0,4575.0,10032.0,8776.0,8416.0,8692.0,8545.0,8445.0,8936.0,8343.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,529.0,20190318T102021_20190318T102020_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
179,201.0,6534.0,2874.0,1979.0,6460.0,5892.0,5976.0,5980.0,5791.0,5738.0,5976.0,5735.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,735.0,20190107T102411_20190107T102405_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
180,204.0,7325.0,2786.0,3035.0,8392.0,7736.0,7360.0,7288.0,6988.0,6809.0,8084.0,6500.0,0.0,28.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,536.0,20191118T102219_20191118T102220_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
181,124.0,2459.0,2591.0,2079.0,2592.0,2596.0,2644.0,2760.0,2794.0,2866.0,3054.0,2974.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,424.0,20190127T102311_20190127T102327_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
182,126.0,10071.0,3869.0,3477.0,9568.0,8624.0,8344.0,8835.0,8500.0,8278.0,8720.0,8044.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1367.0,20190509T101039_20190509T101033_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
183,204.0,4753.0,3298.0,3050.0,4684.0,4524.0,4368.0,4610.0,4613.0,4627.0,4964.0,4611.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,645.0,20191105T101119_20191105T101115_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
184,204.0,9930.0,2575.0,2727.0,9856.0,9328.0,8960.0,8900.0,8695.0,8559.0,9240.0,8368.0,96.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,561.0,20191016T101029_20191016T101025_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
185,148.0,218.0,628.0,595.0,359.0,608.0,597.0,608.0,586.0,592.0,724.0,606.0,0.0,0.0,0.0,0.0,2048.0,8.0,36.0,62.0,61.0,745.0,20190206T102211_20190206T102327_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
186,112.0,9943.0,5808.0,5613.0,7392.0,6884.0,7192.0,7778.0,7802.0,7948.0,6916.0,8037.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,651.0,20190305T101021_20190305T101019_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
187,114.0,4552.0,2637.0,2334.0,4356.0,3782.0,3660.0,3869.0,3679.0,3581.0,3948.0,3412.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1090.0,20191223T102431_20191223T102430_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
188,142.0,4986.0,2859.0,2217.0,5168.0,5112.0,4984.0,5097.0,5013.0,4902.0,5360.0,4821.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,449.0,20190221T102039_20190221T102520_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
189,168.0,1398.0,1010.0,1661.0,645.0,631.0,741.0,929.0,1242.0,1663.0,631.0,2193.0,2.0,0.0,0.0,0.0,0.0,4.0,66.0,65.0,76.0,1063.0,20190810T102029_20190810T102030_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
190,126.0,4879.0,2662.0,2359.0,4324.0,3796.0,3652.0,3925.0,3716.0,3605.0,3916.0,3432.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1100.0,20191223T102431_20191223T102430_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
191,168.0,1450.0,953.0,1671.0,725.0,603.0,725.0,895.0,1166.0,1639.0,628.0,2215.0,2.0,0.0,0.0,0.0,0.0,4.0,74.0,62.0,74.0,1019.0,20190810T102029_20190810T102030_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
192,201.0,5920.0,3100.0,2708.0,5680.0,4992.0,5044.0,5213.0,5086.0,5077.0,5372.0,5050.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,450.0,20190109T101409_20190109T101406_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
193,204.0,9849.0,2562.0,2716.0,9592.0,9224.0,8720.0,8841.0,8632.0,8504.0,9120.0,8345.0,95.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,537.0,20191016T101029_20191016T101025_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
194,153.0,5218.0,2893.0,2202.0,5456.0,5316.0,5152.0,5257.0,5170.0,5013.0,5444.0,4873.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,499.0,20190221T102039_20190221T102520_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
195,112.0,9703.0,6000.0,5759.0,7172.0,6680.0,7028.0,7985.0,8012.0,8098.0,6620.0,8122.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,656.0,20190305T101021_20190305T101019_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
196,201.0,5902.0,3110.0,2708.0,5604.0,5020.0,5052.0,5196.0,5062.0,5063.0,5416.0,5028.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,449.0,20190109T101409_20190109T101406_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
197,168.0,217.0,197.0,195.0,333.0,301.0,265.0,303.0,301.0,307.0,336.0,315.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,30.0,26.0,862.0,20190919T102019_20190919T102022_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
198,204.0,5458.0,4698.0,4983.0,3906.0,3498.0,4572.0,5794.0,6058.0,6119.0,4660.0,6316.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,701.0,20191218T102339_20191218T102604_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
199,204.0,290.0,65.0,174.0,319.0,80.0,31.0,23.0,28.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,9.0,4.0,429.0,20191228T102339_20191228T102333_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
200,201.0,9807.0,7701.0,6221.0,10448.0,10520.0,10624.0,11039.0,10784.0,10711.0,11232.0,10491.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,800.0,20190429T101029_20190429T101238_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
201,204.0,5192.0,4413.0,4843.0,4038.0,3664.0,5132.0,5449.0,5765.0,5936.0,4648.0,6191.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,651.0,20191218T102339_20191218T102604_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
202,136.0,11125.0,6500.0,4682.0,11456.0,10616.0,10480.0,10680.0,10292.0,9944.0,11120.0,9650.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,468.0,20190129T101259_20190129T101440_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
203,124.0,10729.0,6480.0,4667.0,11120.0,10344.0,10248.0,10485.0,10148.0,9812.0,11048.0,9565.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,423.0,20190129T101259_20190129T101440_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
204,204.0,8929.0,5372.0,4709.0,8736.0,8680.0,8728.0,8823.0,8659.0,8583.0,8904.0,8614.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,534.0,20191004T102031_20191004T102025_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
205,204.0,6917.0,3672.0,3016.0,6996.0,7040.0,7140.0,7305.0,7326.0,7372.0,7668.0,7399.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,665.0,20190815T102031_20190815T102026_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
206,201.0,9876.0,7698.0,6327.0,10584.0,10560.0,10704.0,11025.0,10792.0,10752.0,11256.0,10535.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,802.0,20190429T101029_20190429T101238_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
207,204.0,9389.0,4613.0,3479.0,9688.0,9512.0,9328.0,9361.0,9118.0,9090.0,9672.0,8905.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,600.0,20190929T102029_20190929T102023_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
208,204.0,8573.0,5364.0,4694.0,8440.0,8432.0,8568.0,8689.0,8541.0,8502.0,8800.0,8540.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,506.0,20191004T102031_20191004T102025_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
209,136.0,5918.0,5289.0,4571.0,6680.0,6556.0,6544.0,6655.0,6635.0,6584.0,7596.0,6632.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,512.0,20190315T101021_20190315T101043_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
210,204.0,10917.0,6166.0,4323.0,10560.0,10352.0,10352.0,10512.0,10254.0,10272.0,10528.0,10242.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,842.0,20190527T102031_20190527T102026_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
211,204.0,9438.0,3205.0,3557.0,9544.0,9224.0,8952.0,9089.0,8865.0,8818.0,9480.0,8612.0,0.0,61.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,516.0,20190731T102029_20190731T102031_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
212,204.0,9543.0,3204.0,3553.0,9640.0,9280.0,8976.0,9116.0,8885.0,8826.0,9488.0,8621.0,0.0,61.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,501.0,20190731T102029_20190731T102031_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
213,204.0,271.0,49.0,155.0,364.0,25.0,64.0,22.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,3.0,7.0,453.0,20191228T102339_20191228T102333_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
214,204.0,10542.0,6165.0,4303.0,10296.0,10160.0,10208.0,10347.0,10138.0,10166.0,10496.0,10182.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,747.0,20190527T102031_20190527T102026_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
215,204.0,7050.0,3687.0,3017.0,7088.0,7108.0,7172.0,7361.0,7368.0,7409.0,7684.0,7416.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,661.0,20190815T102031_20190815T102026_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
216,204.0,7561.0,2896.0,3328.0,7856.0,7948.0,8216.0,8378.0,8236.0,8279.0,8528.0,8192.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,607.0,20190909T102029_20190909T102024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
217,201.0,6137.0,5408.0,4628.0,6620.0,6528.0,6548.0,6828.0,6803.0,6728.0,7500.0,6814.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,468.0,20190315T101021_20190315T101043_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
218,204.0,4094.0,3666.0,3218.0,4944.0,4712.0,4300.0,4895.0,5346.0,5520.0,6108.0,5540.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,676.0,20190805T102031_20190805T102440_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
219,204.0,9630.0,4634.0,3508.0,9920.0,9696.0,9328.0,9480.0,9213.0,9175.0,9696.0,8986.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,627.0,20190929T102029_20190929T102023_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
220,201.0,180.0,301.0,319.0,258.0,222.0,250.0,317.0,308.0,313.0,271.0,299.0,0.0,0.0,0.0,0.0,2048.0,10.0,26.0,22.0,25.0,669.0,20190119T101339_20190119T101338_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
221,204.0,7491.0,2894.0,3320.0,7812.0,7904.0,8180.0,8324.0,8215.0,8260.0,8552.0,8170.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,557.0,20190909T102029_20190909T102024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
222,120.0,3250.0,3513.0,3127.0,4372.0,4416.0,4416.0,4534.0,5020.0,5277.0,5944.0,5347.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,520.0,20190805T102031_20190805T102440_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
223,204.0,6783.0,2824.0,1900.0,6308.0,5328.0,5052.0,5130.0,5000.0,4847.0,4884.0,4699.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,880.0,20191225T101329_20191225T101330_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
224,204.0,6983.0,2842.0,1904.0,6284.0,5356.0,5040.0,5135.0,5021.0,4873.0,4952.0,4726.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,834.0,20191225T101329_20191225T101330_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
225,204.0,9470.0,3105.0,2973.0,9496.0,9224.0,9032.0,9188.0,8945.0,8662.0,9448.0,8499.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,403.0,20191103T102211_20191103T102205_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
226,120.0,8347.0,1759.0,2071.0,7848.0,7792.0,7852.0,8165.0,8084.0,8066.0,8312.0,8055.0,55.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,628.0,20190616T102031_20190616T102027_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
227,201.0,5930.0,4212.0,3766.0,6176.0,6004.0,5812.0,5552.0,5422.0,5263.0,6420.0,5226.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,252.0,20190117T102351_20190117T102347_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
228,126.0,3762.0,2255.0,2203.0,4284.0,3880.0,3232.0,3494.0,3329.0,3251.0,3826.0,3087.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1003.0,20191115T101209_20191115T101203_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
229,201.0,3951.0,2827.0,2366.0,4536.0,4220.0,4368.0,4384.0,4339.0,4323.0,4716.0,4296.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,506.0,20190112T102409_20190112T102555_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
230,204.0,3465.0,2725.0,2609.0,1184.0,1454.0,2178.0,2828.0,3521.0,3851.0,1578.0,4185.0,0.0,0.0,0.0,0.0,2048.0,10.0,121.0,148.0,222.0,1540.0,20190812T101031_20190812T101028_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
231,201.0,5631.0,4272.0,3739.0,6168.0,6120.0,5712.0,5660.0,5533.0,5300.0,6424.0,5251.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,247.0,20190117T102351_20190117T102347_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
232,118.0,427.0,326.0,328.0,461.0,430.0,360.0,451.0,439.0,440.0,462.0,420.0,0.0,0.0,0.0,0.0,2048.0,10.0,47.0,44.0,37.0,634.0,20190119T101339_20190119T101338_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
233,204.0,8532.0,1752.0,2064.0,8008.0,7980.0,7940.0,8282.0,8195.0,8151.0,8480.0,8124.0,55.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,646.0,20190616T102031_20190616T102027_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
234,204.0,10359.0,3131.0,3004.0,10120.0,9648.0,9256.0,9497.0,9183.0,8863.0,9664.0,8677.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,429.0,20191103T102211_20191103T102205_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
