system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,WVP,id,lake,lat,lon,.geo
261,161.0,7484.0,4935.0,4296.0,6812.0,6416.0,5952.0,6414.0,6494.0,6499.0,6748.0,6449.0,11375.0,0.0,0.0,1024.0,9.0,1965.0,20180618T101021_20180618T101024_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
262,202.0,634.0,415.0,331.0,691.0,593.0,473.0,527.0,558.0,547.0,562.0,563.0,727.0,0.0,0.0,2048.0,10.0,596.0,20180325T101019_20180325T101511_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
263,160.0,7568.0,4981.0,4527.0,6844.0,6380.0,5952.0,6414.0,6525.0,6627.0,6728.0,6608.0,11083.0,0.0,0.0,1024.0,9.0,1968.0,20180618T101021_20180618T101024_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
264,107.0,214.0,156.0,150.0,237.0,332.0,222.0,228.0,189.0,183.0,143.0,166.0,183.0,0.0,0.0,0.0,6.0,1344.0,20180611T102021_20180611T102022_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
265,83.0,54.0,179.0,147.0,182.0,215.0,190.0,207.0,200.0,243.0,247.0,227.0,402.0,0.0,0.0,0.0,6.0,932.0,20180404T101019_20180404T101021_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
266,202.0,3758.0,1645.0,1429.0,3567.0,2943.0,2907.0,2889.0,2798.0,2839.0,3068.0,2816.0,3268.0,0.0,0.0,0.0,9.0,674.0,20180104T101409_20180104T101403_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
267,321.0,300.0,90.0,78.0,338.0,387.0,250.0,224.0,169.0,147.0,133.0,140.0,33.0,0.0,0.0,0.0,2.0,2353.0,20180601T102021_20180601T102024_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
268,202.0,3880.0,1718.0,1433.0,3515.0,2955.0,2878.0,2963.0,2878.0,2870.0,3056.0,2811.0,3418.0,0.0,0.0,0.0,9.0,668.0,20180104T101409_20180104T101403_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
269,162.0,1.0,52.0,47.0,50.0,127.0,77.0,52.0,1.0,1.0,21.0,13.0,63.0,0.0,0.0,0.0,7.0,1293.0,20180519T101031_20180519T101207_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
270,142.0,1498.0,1070.0,1138.0,1204.0,1078.0,654.0,906.0,1046.0,1256.0,915.0,1343.0,2152.0,0.0,0.0,0.0,2.0,1809.0,20180805T102019_20180805T102019_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
271,175.0,1.0,44.0,47.0,42.0,103.0,60.0,28.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,7.0,1304.0,20180519T101031_20180519T101207_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
272,202.0,2683.0,3624.0,3152.0,3147.0,2869.0,3075.0,2998.0,2961.0,2968.0,3529.0,3112.0,2636.0,0.0,0.0,0.0,8.0,259.0,20180114T101349_20180114T101347_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
273,77.0,8392.0,5840.0,4939.0,8172.0,7616.0,7464.0,7377.0,7043.0,6852.0,7640.0,6783.0,8623.0,0.0,0.0,1024.0,9.0,885.0,20181118T102311_20181118T102312_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
274,291.0,7064.0,3962.0,3638.0,3870.0,4068.0,4308.0,4945.0,5261.0,5507.0,4132.0,5708.0,15311.0,0.0,0.0,1024.0,9.0,2145.0,20180817T101021_20180817T101024_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
275,285.0,6453.0,4312.0,3881.0,3498.0,4156.0,4312.0,5488.0,5874.0,6069.0,4184.0,6078.0,13953.0,0.0,0.0,1024.0,9.0,2143.0,20180817T101021_20180817T101024_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
276,142.0,1524.0,891.0,867.0,1166.0,1096.0,678.0,815.0,915.0,1007.0,930.0,1068.0,2192.0,0.0,0.0,0.0,2.0,1812.0,20180805T102019_20180805T102019_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
277,119.0,8545.0,5406.0,3504.0,9392.0,8384.0,8240.0,8829.0,8216.0,7916.0,8968.0,7577.0,10124.0,0.0,0.0,1024.0,9.0,990.0,20181230T101429_20181230T101429_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
278,164.0,256.0,94.0,94.0,415.0,413.0,146.0,129.0,103.0,106.0,106.0,99.0,200.0,0.0,0.0,0.0,6.0,1836.0,20180721T102021_20180721T102024_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
279,119.0,9245.0,5200.0,3342.0,9288.0,8376.0,8288.0,8672.0,8060.0,7665.0,8888.0,7465.0,11874.0,0.0,0.0,1024.0,9.0,1033.0,20181230T101429_20181230T101429_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
280,255.0,215.0,342.0,277.0,358.0,387.0,336.0,330.0,338.0,378.0,373.0,386.0,717.0,0.0,0.0,0.0,2.0,1649.0,20180517T102019_20180517T102209_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
281,256.0,205.0,337.0,283.0,367.0,380.0,335.0,354.0,358.0,391.0,369.0,407.0,722.0,0.0,0.0,0.0,2.0,1659.0,20180517T102019_20180517T102209_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
282,202.0,9157.0,2213.0,2660.0,7134.0,6683.0,6352.0,6907.0,6790.0,6611.0,6618.0,6468.0,16081.0,0.0,0.0,1024.0,9.0,1342.0,20180412T102021_20180412T102024_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
283,89.0,550.0,1576.0,1922.0,783.0,971.0,1130.0,1303.0,1705.0,1972.0,1206.0,2025.0,1092.0,0.0,0.0,0.0,7.0,1431.0,20180914T102019_20180914T102014_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
284,166.0,399.0,167.0,112.0,409.0,383.0,275.0,277.0,232.0,224.0,206.0,226.0,116.0,0.0,0.0,0.0,3.0,1614.0,20180512T102031_20180512T102148_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
285,202.0,14014.0,6588.0,5342.0,12696.0,11640.0,10920.0,11149.0,10385.0,10006.0,9928.0,9773.0,13406.0,0.0,0.0,1024.0,9.0,2365.0,20180708T101031_20180708T101025_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
286,196.0,14086.0,6469.0,5168.0,12600.0,11552.0,10880.0,11312.0,10561.0,10159.0,9896.0,9931.0,13626.0,0.0,0.0,1024.0,9.0,2368.0,20180708T101031_20180708T101025_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
287,172.0,465.0,153.0,118.0,420.0,383.0,273.0,254.0,204.0,203.0,184.0,196.0,144.0,0.0,0.0,0.0,6.0,1633.0,20180512T102031_20180512T102148_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
288,101.0,430.0,1434.0,1432.0,736.0,948.0,1106.0,1323.0,1667.0,1690.0,1190.0,1633.0,949.0,0.0,0.0,0.0,7.0,1424.0,20180914T102019_20180914T102014_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
289,167.0,3691.0,1709.0,1423.0,3375.0,2860.0,2805.0,2895.0,2825.0,2824.0,3006.0,2765.0,3236.0,0.0,0.0,1024.0,9.0,627.0,20180104T101409_20180104T101403_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
290,172.0,238.0,93.0,96.0,402.0,410.0,146.0,125.0,93.0,93.0,91.0,96.0,173.0,0.0,0.0,0.0,7.0,1875.0,20180721T102021_20180721T102024_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
291,119.0,7285.0,4531.0,3631.0,7096.0,6556.0,5992.0,6570.0,6169.0,6057.0,6412.0,5966.0,15706.0,0.0,0.0,1024.0,9.0,1544.0,20181115T101251_20181115T101254_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
292,125.0,7503.0,3971.0,3575.0,7804.0,7316.0,7040.0,7161.0,7143.0,7263.0,7404.0,7357.0,7423.0,0.0,0.0,1024.0,9.0,696.0,20181203T102359_20181203T102401_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
293,119.0,7347.0,4485.0,3629.0,7020.0,6468.0,5936.0,6473.0,6210.0,6008.0,6344.0,6026.0,15694.0,0.0,0.0,1024.0,9.0,1566.0,20181115T101251_20181115T101254_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
294,77.0,458.0,508.0,414.0,538.0,541.0,486.0,529.0,595.0,605.0,646.0,616.0,734.0,0.0,0.0,2048.0,10.0,280.0,20180407T102019_20180407T102020_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
295,77.0,454.0,514.0,418.0,541.0,542.0,489.0,528.0,593.0,605.0,654.0,634.0,727.0,0.0,0.0,2048.0,10.0,279.0,20180407T102019_20180407T102020_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
296,202.0,1319.0,1773.0,1819.0,1725.0,1848.0,2099.0,2449.0,2562.0,2595.0,2594.0,2695.0,3654.0,0.0,0.0,1024.0,9.0,521.0,20180226T102019_20180226T102050_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
297,214.0,428.0,356.0,303.0,622.0,614.0,431.0,445.0,482.0,515.0,613.0,494.0,1570.0,0.0,0.0,2048.0,10.0,2231.0,20180921T101019_20180921T101017_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
298,125.0,7339.0,4097.0,3544.0,7792.0,7228.0,7012.0,7240.0,7306.0,7337.0,7404.0,7308.0,7244.0,0.0,0.0,1024.0,9.0,680.0,20181203T102359_20181203T102401_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
299,77.0,7562.0,4046.0,3562.0,7796.0,7120.0,6872.0,7119.0,7133.0,7127.0,7228.0,7111.0,8171.0,0.0,0.0,1024.0,9.0,827.0,20181203T102359_20181203T102401_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
300,89.0,5717.0,4180.0,3765.0,5880.0,5576.0,5136.0,5346.0,5087.0,4951.0,5412.0,4823.0,10003.0,0.0,0.0,1024.0,9.0,948.0,20181103T102159_20181103T102338_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
301,219.0,333.0,346.0,299.0,630.0,620.0,433.0,455.0,472.0,499.0,594.0,473.0,1497.0,0.0,0.0,2048.0,10.0,2227.0,20180921T101019_20180921T101017_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
302,142.0,2473.0,1708.0,1409.0,2122.0,1844.0,1866.0,1949.0,2073.0,2155.0,1952.0,2138.0,1658.0,0.0,0.0,1024.0,8.0,466.0,20181210T101409_20181210T101406_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
303,101.0,5920.0,4155.0,3873.0,5960.0,5592.0,5124.0,5158.0,4976.0,4951.0,5436.0,4879.0,10380.0,0.0,0.0,1024.0,9.0,940.0,20181103T102159_20181103T102338_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
304,202.0,6300.0,4967.0,4307.0,7884.0,6924.0,6420.0,6655.0,6142.0,5782.0,7204.0,5587.0,8805.0,0.0,0.0,1024.0,9.0,1164.0,20180825T102019_20180825T102015_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
305,125.0,550.0,692.0,527.0,608.0,550.0,435.0,481.0,586.0,752.0,770.0,759.0,1173.0,0.0,0.0,0.0,3.0,1416.0,20180623T101029_20180623T101139_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
306,202.0,8181.0,6271.0,5556.0,8544.0,8352.0,8224.0,8718.0,8512.0,8581.0,8248.0,8605.0,11880.0,0.0,0.0,1024.0,9.0,2245.0,20180815T102019_20180815T102017_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
307,125.0,419.0,632.0,464.0,541.0,535.0,445.0,444.0,542.0,683.0,787.0,701.0,1036.0,0.0,0.0,0.0,3.0,1381.0,20180623T101029_20180623T101139_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
308,77.0,7538.0,3913.0,3579.0,7672.0,7116.0,6828.0,6972.0,6920.0,7010.0,7172.0,7124.0,8031.0,0.0,0.0,1024.0,9.0,804.0,20181203T102359_20181203T102401_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
309,142.0,2802.0,1776.0,1512.0,2166.0,1918.0,1872.0,2042.0,2200.0,2290.0,1996.0,2311.0,1863.0,0.0,0.0,1024.0,8.0,461.0,20181210T101409_20181210T101406_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
310,113.0,1.0,21.0,20.0,3.0,50.0,12.0,13.0,17.0,23.0,2.0,6.0,2.0,0.0,0.0,0.0,6.0,95.0,20180318T102019_20180318T102016_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
311,191.0,5706.0,4543.0,4331.0,7668.0,6708.0,6368.0,6337.0,5792.0,5498.0,7064.0,5328.0,7635.0,0.0,0.0,1024.0,9.0,1124.0,20180825T102019_20180825T102015_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
312,125.0,9076.0,6081.0,5374.0,7744.0,7724.0,7740.0,8076.0,8019.0,8070.0,7856.0,7990.0,13352.0,0.0,0.0,1024.0,9.0,2243.0,20180815T102019_20180815T102017_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
313,202.0,3320.0,2714.0,2681.0,3504.0,3234.0,3040.0,3268.0,3408.0,3473.0,3636.0,3499.0,5578.0,0.0,0.0,1024.0,9.0,1376.0,20180810T102021_20180810T102023_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
314,113.0,1.0,21.0,21.0,1.0,51.0,9.0,20.0,30.0,23.0,12.0,9.0,5.0,0.0,0.0,0.0,6.0,94.0,20180318T102019_20180318T102016_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
315,268.0,999.0,861.0,762.0,937.0,1003.0,807.0,891.0,1093.0,1161.0,1110.0,1187.0,3356.0,0.0,0.0,2048.0,8.0,2006.0,20180718T101031_20180718T101539_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
316,167.0,3515.0,2766.0,2764.0,3586.0,3278.0,3088.0,3281.0,3481.0,3574.0,3648.0,3620.0,5538.0,0.0,0.0,1024.0,9.0,1318.0,20180810T102021_20180810T102023_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
317,113.0,4314.0,3018.0,3012.0,3881.0,3832.0,3734.0,4061.0,4239.0,4303.0,4459.0,4298.0,8158.0,0.0,0.0,1024.0,9.0,859.0,20180502T102031_20180502T102434_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
318,125.0,12551.0,7123.0,5801.0,11144.0,10216.0,10384.0,10940.0,10757.0,10613.0,10336.0,10600.0,11276.0,0.0,0.0,1024.0,9.0,516.0,20181125T101331_20181125T101402_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
319,202.0,12778.0,5318.0,4096.0,11960.0,10936.0,10296.0,10763.0,10094.0,9917.0,9824.0,9516.0,15998.0,0.0,0.0,1024.0,9.0,2057.0,20180626T102019_20180626T102022_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
320,202.0,3340.0,2741.0,2746.0,3570.0,3266.0,3068.0,3269.0,3454.0,3535.0,3616.0,3581.0,5618.0,0.0,0.0,1024.0,9.0,1369.0,20180810T102021_20180810T102023_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
321,119.0,7659.0,4859.0,4261.0,6460.0,6112.0,5700.0,6187.0,6280.0,6288.0,6528.0,6265.0,12062.0,0.0,0.0,1024.0,9.0,2090.0,20180618T101021_20180618T101024_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
322,261.0,989.0,865.0,761.0,941.0,1006.0,808.0,878.0,1080.0,1134.0,1116.0,1175.0,3396.0,0.0,0.0,2048.0,8.0,2021.0,20180718T101031_20180718T101539_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
323,113.0,3529.0,2717.0,2684.0,3400.0,3152.0,2976.0,3188.0,3366.0,3453.0,3596.0,3493.0,5532.0,0.0,0.0,1024.0,9.0,1322.0,20180810T102021_20180810T102023_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
324,113.0,4365.0,3021.0,3014.0,3915.0,3826.0,3732.0,4076.0,4283.0,4323.0,4467.0,4334.0,8246.0,0.0,0.0,1024.0,9.0,862.0,20180502T102031_20180502T102434_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
325,202.0,3804.0,1486.0,1573.0,3962.0,3697.0,3809.0,3976.0,4104.0,4087.0,4170.0,4076.0,4697.0,0.0,0.0,1024.0,9.0,466.0,20180211T102141_20180211T102139_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
326,113.0,3259.0,1650.0,1599.0,3111.0,2867.0,2733.0,2955.0,2988.0,2984.0,3242.0,3006.0,5511.0,0.0,0.0,1024.0,9.0,630.0,20180330T101021_20180330T101439_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
327,202.0,3887.0,1477.0,1565.0,4024.0,3712.0,3798.0,4021.0,4079.0,4058.0,4175.0,4139.0,4649.0,0.0,0.0,1024.0,9.0,451.0,20180211T102141_20180211T102139_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
328,142.0,7532.0,4932.0,4510.0,6620.0,6176.0,5788.0,6297.0,6390.0,6480.0,6552.0,6461.0,11760.0,0.0,0.0,1024.0,9.0,2111.0,20180618T101021_20180618T101024_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
329,125.0,268.0,119.0,123.0,327.0,392.0,170.0,153.0,94.0,106.0,105.0,83.0,378.0,0.0,0.0,0.0,6.0,2250.0,20180911T101019_20180911T101438_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
330,202.0,13148.0,5292.0,3965.0,12032.0,10960.0,10312.0,10758.0,10062.0,9805.0,9824.0,9397.0,16026.0,0.0,0.0,1024.0,9.0,2094.0,20180626T102019_20180626T102022_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
331,125.0,12470.0,6653.0,5310.0,10976.0,10096.0,10272.0,10388.0,10204.0,10215.0,10224.0,10181.0,10033.0,0.0,0.0,1024.0,9.0,421.0,20181125T101331_20181125T101402_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
332,142.0,8322.0,2916.0,2334.0,7384.0,6488.0,6100.0,6073.0,5882.0,5880.0,6020.0,5794.0,6997.0,0.0,0.0,1024.0,9.0,577.0,20181120T101319_20181120T101318_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
333,125.0,8295.0,5385.0,3432.0,9264.0,8328.0,8224.0,8684.0,8156.0,7919.0,8976.0,7600.0,8101.0,0.0,0.0,1024.0,9.0,737.0,20181230T101429_20181230T101429_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
334,202.0,11301.0,4476.0,2892.0,10128.0,9584.0,9120.0,9501.0,9149.0,8960.0,9120.0,8833.0,15941.0,0.0,0.0,1024.0,9.0,1377.0,20180827T101021_20180827T101023_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
335,125.0,9008.0,5185.0,3282.0,9144.0,8328.0,8280.0,8521.0,7996.0,7666.0,8920.0,7490.0,9361.0,0.0,0.0,1024.0,9.0,737.0,20181230T101429_20181230T101429_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
336,113.0,6263.0,4627.0,3668.0,6024.0,5788.0,5380.0,5946.0,5640.0,5336.0,6352.0,5250.0,15091.0,0.0,0.0,1024.0,9.0,1669.0,20181108T102231_20181108T102225_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
337,202.0,11140.0,4557.0,2976.0,10144.0,9544.0,9096.0,9583.0,9227.0,9033.0,9120.0,8921.0,15941.0,0.0,0.0,1024.0,9.0,1373.0,20180827T101021_20180827T101023_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
338,202.0,1434.0,1112.0,1276.0,1357.0,1210.0,1171.0,1203.0,1264.0,1370.0,1032.0,1412.0,1297.0,0.0,0.0,0.0,6.0,812.0,20180305T101019_20180305T101315_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
339,113.0,5251.0,4602.0,3666.0,5892.0,5660.0,5316.0,5809.0,5555.0,5299.0,6244.0,5103.0,12903.0,0.0,0.0,1024.0,9.0,1661.0,20181108T102231_20181108T102225_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
340,202.0,1631.0,1337.0,1475.0,1386.0,1265.0,1208.0,1474.0,1515.0,1608.0,1091.0,1663.0,1608.0,0.0,0.0,0.0,6.0,812.0,20180305T101019_20180305T101315_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
341,202.0,6349.0,2607.0,1867.0,5200.0,4340.0,3892.0,3858.0,3770.0,3659.0,3708.0,3505.0,3121.0,0.0,0.0,1024.0,9.0,740.0,20181225T101421_20181225T101424_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
342,166.0,8581.0,2946.0,2302.0,7320.0,6540.0,6156.0,6225.0,6041.0,5931.0,6108.0,5887.0,7103.0,0.0,0.0,1024.0,9.0,529.0,20181120T101319_20181120T101318_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
343,202.0,5916.0,2569.0,1848.0,5072.0,4244.0,3840.0,3816.0,3729.0,3587.0,3608.0,3512.0,2955.0,0.0,0.0,1024.0,9.0,758.0,20181225T101421_20181225T101424_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
