system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
83,136.0,9340.0,5614.0,5212.0,8476.0,7921.0,7609.0,8000.0,7783.0,7719.0,7327.0,7637.0,9950.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20180308T102019_20180308T102241_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
84,167.0,99.0,58.0,67.0,228.0,509.0,282.0,511.0,148.0,146.0,111.0,76.0,1.0,0.0,0.0,0.0,6.0,24.0,52.0,29.0,2792.0,20180728T101031_20180728T101340_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
85,100.0,158.0,32.0,45.0,337.0,582.0,307.0,470.0,185.0,178.0,136.0,87.0,38.0,0.0,0.0,0.0,6.0,35.0,59.0,32.0,1735.0,20180716T102019_20180716T102549_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
86,165.0,103.0,57.0,68.0,195.0,521.0,283.0,510.0,155.0,153.0,117.0,79.0,,0.0,0.0,0.0,6.0,20.0,52.0,28.0,2810.0,20180728T101031_20180728T101340_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
87,159.0,17.0,113.0,104.0,278.0,441.0,321.0,520.0,325.0,328.0,294.0,270.0,314.0,0.0,0.0,0.0,6.0,29.0,45.0,33.0,1820.0,20180904T102019_20180904T102014_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
88,182.0,19.0,98.0,87.0,169.0,335.0,246.0,416.0,203.0,203.0,173.0,141.0,155.0,0.0,0.0,0.0,6.0,18.0,35.0,25.0,1366.0,20180812T101019_20180812T101124_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
89,254.0,409.0,350.0,237.0,347.0,612.0,469.0,750.0,530.0,510.0,333.0,403.0,622.0,0.0,0.0,0.0,2.0,37.0,62.0,47.0,2123.0,20180817T101021_20180817T101024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
90,142.0,14.0,116.0,108.0,322.0,490.0,336.0,531.0,345.0,353.0,308.0,286.0,309.0,0.0,0.0,0.0,6.0,32.0,49.0,35.0,1808.0,20180904T102019_20180904T102014_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
91,260.0,417.0,344.0,238.0,366.0,584.0,499.0,738.0,525.0,491.0,346.0,390.0,634.0,0.0,0.0,0.0,2.0,38.0,60.0,51.0,2132.0,20180817T101021_20180817T101024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
92,106.0,166.0,223.0,173.0,295.0,437.0,273.0,464.0,278.0,274.0,318.0,206.0,163.0,0.0,0.0,0.0,6.0,28.0,46.0,28.0,1448.0,20180909T102021_20180909T102205_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
93,112.0,182.0,220.0,174.0,321.0,455.0,282.0,457.0,268.0,268.0,293.0,205.0,178.0,0.0,0.0,0.0,6.0,35.0,48.0,29.0,1416.0,20180909T102021_20180909T102205_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
94,165.0,276.0,238.0,217.0,354.0,421.0,291.0,308.0,255.0,268.0,335.0,259.0,438.0,0.0,0.0,0.0,6.0,36.0,42.0,29.0,758.0,20180402T102021_20180402T102435_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
95,100.0,143.0,31.0,44.0,321.0,577.0,311.0,468.0,183.0,174.0,134.0,88.0,59.0,0.0,0.0,0.0,6.0,33.0,59.0,32.0,1731.0,20180716T102019_20180716T102549_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
96,148.0,9433.0,2487.0,3129.0,7803.0,7213.0,6868.0,7523.0,7212.0,7025.0,7101.0,6836.0,15835.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1571.0,20180412T102021_20180412T102024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
97,94.0,102.0,41.0,43.0,138.0,163.0,109.0,110.0,50.0,35.0,49.0,30.0,44.0,0.0,0.0,0.0,6.0,15.0,17.0,11.0,989.0,20180701T102021_20180701T102404_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
98,118.0,847.0,905.0,975.0,860.0,799.0,754.0,821.0,864.0,943.0,912.0,948.0,1103.0,0.0,0.0,0.0,6.0,87.0,81.0,76.0,301.0,20180226T102019_20180226T102050_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
99,118.0,800.0,909.0,983.0,831.0,769.0,761.0,818.0,860.0,940.0,883.0,936.0,1093.0,0.0,0.0,0.0,6.0,84.0,78.0,77.0,304.0,20180226T102019_20180226T102050_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
100,165.0,303.0,240.0,219.0,362.0,423.0,288.0,305.0,253.0,265.0,322.0,262.0,441.0,0.0,0.0,0.0,2.0,36.0,43.0,29.0,736.0,20180402T102021_20180402T102435_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
101,83.0,27.0,61.0,80.0,137.0,112.0,75.0,117.0,62.0,76.0,48.0,75.0,55.0,0.0,0.0,0.0,6.0,14.0,12.0,8.0,878.0,20181024T102059_20181024T102428_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
102,201.0,9857.0,5720.0,5282.0,9127.0,8441.0,8051.0,8375.0,8093.0,7991.0,7589.0,7966.0,10405.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,868.0,20180308T102019_20180308T102241_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
103,94.0,104.0,44.0,40.0,123.0,161.0,114.0,109.0,55.0,40.0,45.0,32.0,47.0,0.0,0.0,0.0,6.0,12.0,17.0,12.0,1014.0,20180701T102021_20180701T102404_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
104,83.0,20.0,57.0,78.0,146.0,131.0,70.0,115.0,58.0,78.0,66.0,77.0,75.0,0.0,0.0,0.0,6.0,14.0,14.0,8.0,899.0,20181024T102059_20181024T102428_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
105,159.0,359.0,196.0,152.0,366.0,443.0,328.0,420.0,293.0,285.0,285.0,279.0,152.0,0.0,0.0,0.0,6.0,39.0,47.0,34.0,1540.0,20181016T101021_20181016T101021_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
106,165.0,2675.0,2004.0,1744.0,2642.0,2244.0,1746.0,2163.0,2216.0,2208.0,2658.0,2223.0,4465.0,0.0,0.0,2048.0,8.0,255.0,228.0,178.0,1695.0,20180916T101021_20180916T101512_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
107,148.0,1818.0,2767.0,2403.0,2728.0,2482.0,2192.0,2544.0,2670.0,2697.0,3366.0,2663.0,3308.0,0.0,0.0,0.0,8.0,255.0,254.0,224.0,2253.0,20180815T102019_20180815T102017_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
108,124.0,9908.0,5319.0,4170.0,9139.0,8209.0,7712.0,7951.0,7566.0,7468.0,7285.0,7251.0,8235.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,682.0,20180315T101019_20180315T101038_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
109,77.0,239.0,61.0,64.0,298.0,392.0,250.0,420.0,212.0,195.0,157.0,125.0,80.0,0.0,0.0,0.0,6.0,31.0,40.0,26.0,936.0,20180924T102019_20180924T102602_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
110,189.0,291.0,189.0,151.0,283.0,399.0,300.0,393.0,253.0,244.0,244.0,240.0,106.0,0.0,0.0,0.0,6.0,29.0,41.0,31.0,1542.0,20181016T101021_20181016T101021_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
111,153.0,9553.0,2497.0,3135.0,7853.0,7228.0,6889.0,7573.0,7252.0,7076.0,7088.0,6864.0,15866.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1571.0,20180412T102021_20180412T102024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
112,171.0,2203.0,1937.0,1666.0,3054.0,2422.0,2044.0,2127.0,2131.0,2101.0,2932.0,2126.0,3838.0,0.0,0.0,2048.0,8.0,255.0,247.0,208.0,1700.0,20180916T101021_20180916T101512_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
113,88.0,30.0,53.0,65.0,227.0,342.0,239.0,406.0,191.0,175.0,134.0,111.0,45.0,0.0,0.0,0.0,6.0,22.0,35.0,25.0,914.0,20180924T102019_20180924T102602_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
114,124.0,9736.0,5311.0,4164.0,9016.0,8122.0,7739.0,7937.0,7543.0,7450.0,7206.0,7228.0,8251.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,678.0,20180315T101019_20180315T101038_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
115,207.0,1487.0,2779.0,2382.0,2994.0,2620.0,2348.0,2595.0,2687.0,2707.0,3606.0,2656.0,2889.0,0.0,0.0,0.0,8.0,255.0,255.0,239.0,2256.0,20180815T102019_20180815T102017_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
116,106.0,895.0,563.0,514.0,843.0,881.0,758.0,870.0,803.0,819.0,808.0,817.0,1407.0,0.0,0.0,2048.0,10.0,87.0,90.0,78.0,1110.0,20181019T102031_20181019T102029_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
117,165.0,4099.0,1454.0,1506.0,3872.0,3628.0,3344.0,3648.0,3711.0,3737.0,3926.0,3718.0,8106.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1394.0,20180810T102021_20180810T102023_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
118,248.0,9257.0,6255.0,5918.0,7490.0,7194.0,7092.0,7127.0,6863.0,6914.0,6870.0,7039.0,12772.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2137.0,20180512T102031_20180512T102148_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
119,112.0,878.0,568.0,511.0,852.0,902.0,713.0,867.0,804.0,805.0,780.0,800.0,1401.0,0.0,0.0,2048.0,10.0,87.0,92.0,75.0,1138.0,20181019T102031_20181019T102029_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
120,100.0,3625.0,3377.0,3072.0,2984.0,2834.0,2886.0,3290.0,3423.0,3381.0,3394.0,3499.0,5632.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1326.0,20181125T101331_20181125T101402_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
121,230.0,9171.0,6491.0,6206.0,7072.0,6781.0,6753.0,7408.0,7129.0,7236.0,6474.0,7271.0,12945.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2113.0,20180512T102031_20180512T102148_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
122,213.0,461.0,312.0,260.0,501.0,673.0,498.0,518.0,388.0,393.0,329.0,351.0,348.0,0.0,0.0,0.0,3.0,51.0,69.0,51.0,1940.0,20180611T102021_20180611T102022_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
123,148.0,232.0,510.0,390.0,184.0,418.0,371.0,627.0,574.0,585.0,229.0,516.0,860.0,0.0,0.0,0.0,3.0,19.0,43.0,38.0,1593.0,20180901T101019_20180901T101015_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
124,112.0,817.0,258.0,261.0,621.0,452.0,319.0,347.0,270.0,309.0,218.0,239.0,531.0,0.0,0.0,0.0,6.0,64.0,46.0,33.0,637.0,20181210T101409_20181210T101406_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
125,112.0,730.0,253.0,250.0,647.0,426.0,319.0,355.0,251.0,314.0,275.0,244.0,371.0,0.0,0.0,0.0,6.0,66.0,44.0,33.0,623.0,20181210T101409_20181210T101406_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
126,201.0,446.0,320.0,267.0,499.0,640.0,509.0,540.0,406.0,417.0,345.0,369.0,335.0,0.0,0.0,0.0,3.0,50.0,66.0,53.0,1936.0,20180611T102021_20180611T102022_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
127,349.0,2823.0,2026.0,1633.0,2158.0,1842.0,1736.0,2043.0,2528.0,2798.0,2662.0,3048.0,9092.0,0.0,0.0,2048.0,8.0,220.0,188.0,177.0,2657.0,20180601T102021_20180601T102024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
128,165.0,4100.0,1453.0,1505.0,3890.0,3640.0,3386.0,3652.0,3697.0,3745.0,3880.0,3705.0,8142.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1401.0,20180810T102021_20180810T102023_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
129,100.0,3760.0,3350.0,3052.0,3118.0,2952.0,2902.0,3252.0,3381.0,3351.0,3552.0,3498.0,5807.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1311.0,20181125T101331_20181125T101402_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
130,77.0,2951.0,2165.0,1759.0,2634.0,2436.0,2294.0,2513.0,2560.0,2555.0,2956.0,2581.0,4649.0,0.0,0.0,0.0,8.0,255.0,248.0,234.0,546.0,20181118T102311_20181118T102312_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
131,148.0,223.0,507.0,400.0,179.0,396.0,372.0,618.0,568.0,586.0,211.0,522.0,883.0,0.0,0.0,0.0,3.0,19.0,41.0,38.0,1601.0,20180901T101019_20180901T101015_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
132,77.0,5148.0,4930.0,4805.0,5288.0,5136.0,4940.0,5301.0,5499.0,5580.0,5680.0,5598.0,10563.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2109.0,20180805T102019_20180805T102019_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
133,124.0,8153.0,5844.0,5133.0,7052.0,6756.0,6532.0,7072.0,7098.0,7106.0,7220.0,7039.0,14109.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1871.0,20180626T102019_20180626T102022_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
134,77.0,8181.0,3439.0,3550.0,8092.0,7572.0,7168.0,7576.0,7324.0,6696.0,7428.0,6413.0,15496.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1275.0,20181203T102359_20181203T102604_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
135,165.0,8499.0,4270.0,3749.0,7404.0,6480.0,6024.0,6032.0,5737.0,5681.0,6014.0,5480.0,6289.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,392.0,20180127T102259_20180127T102314_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
136,124.0,7929.0,5866.0,5167.0,7184.0,6796.0,6528.0,7103.0,7139.0,7143.0,7232.0,7075.0,14203.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1911.0,20180626T102019_20180626T102022_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
137,189.0,1911.0,1233.0,1123.0,1726.0,1738.0,1578.0,1866.0,1905.0,1958.0,2036.0,2013.0,4920.0,0.0,0.0,2048.0,8.0,176.0,177.0,161.0,1467.0,20181009T102021_20181009T102559_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
138,130.0,1083.0,613.0,546.0,916.0,996.0,855.0,933.0,996.0,1001.0,897.0,999.0,1377.0,0.0,0.0,2048.0,10.0,93.0,101.0,87.0,448.0,20180221T102031_20180221T102033_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
139,88.0,5458.0,5006.0,4834.0,5064.0,4928.0,4872.0,5413.0,5606.0,5673.0,5528.0,5693.0,11107.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2089.0,20180805T102019_20180805T102019_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
140,77.0,2874.0,2152.0,1776.0,2656.0,2430.0,2340.0,2480.0,2542.0,2568.0,2954.0,2623.0,4519.0,0.0,0.0,0.0,8.0,255.0,247.0,238.0,548.0,20181118T102311_20181118T102312_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
141,112.0,3064.0,2301.0,2114.0,3614.0,2974.0,2120.0,2462.0,2701.0,2937.0,4124.0,2967.0,7068.0,0.0,0.0,1024.0,8.0,255.0,255.0,216.0,1741.0,20180616T102019_20180616T102021_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
142,201.0,2725.0,2171.0,1952.0,3818.0,3364.0,2448.0,2410.0,2488.0,2657.0,4248.0,2710.0,6135.0,0.0,0.0,1024.0,8.0,255.0,255.0,249.0,1753.0,20180616T102019_20180616T102021_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
143,189.0,1878.0,1224.0,1123.0,1730.0,1786.0,1588.0,1860.0,1894.0,1950.0,1980.0,1998.0,4819.0,0.0,0.0,2048.0,8.0,175.0,182.0,162.0,1467.0,20181009T102021_20181009T102559_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
144,361.0,2729.0,2010.0,1618.0,2054.0,1788.0,1694.0,2045.0,2495.0,2751.0,2612.0,3026.0,8747.0,0.0,0.0,2048.0,8.0,209.0,182.0,173.0,2633.0,20180601T102021_20180601T102024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
145,165.0,8349.0,4298.0,3765.0,7202.0,6315.0,5902.0,6038.0,5781.0,5717.0,5906.0,5515.0,5863.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,366.0,20180127T102259_20180127T102314_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
146,77.0,8342.0,3422.0,3532.0,7956.0,7544.0,7028.0,7569.0,7279.0,6666.0,7352.0,6411.0,15483.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1186.0,20181203T102359_20181203T102604_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
147,124.0,345.0,239.0,211.0,543.0,780.0,547.0,678.0,412.0,425.0,379.0,343.0,173.0,0.0,0.0,0.0,6.0,56.0,80.0,56.0,2222.0,20180708T101031_20180708T101025_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
148,324.0,272.0,388.0,391.0,322.0,613.0,440.0,604.0,449.0,460.0,407.0,451.0,906.0,0.0,0.0,2048.0,10.0,33.0,64.0,46.0,1970.0,20180718T101031_20180718T101539_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
149,319.0,285.0,393.0,391.0,325.0,619.0,442.0,610.0,461.0,467.0,428.0,459.0,916.0,0.0,0.0,2048.0,10.0,34.0,63.0,45.0,1959.0,20180718T101031_20180718T101539_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
150,112.0,7158.0,3056.0,2004.0,6481.0,5340.0,5115.0,5306.0,5145.0,5038.0,5264.0,4872.0,4647.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,401.0,20180104T101409_20180104T101403_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
151,112.0,7202.0,3005.0,1945.0,6558.0,5357.0,5255.0,5229.0,5087.0,4992.0,5190.0,4825.0,4446.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,370.0,20180104T101409_20180104T101403_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
152,201.0,1434.0,1104.0,764.0,1589.0,1576.0,1519.0,1518.0,1456.0,1536.0,1850.0,1499.0,1774.0,0.0,0.0,0.0,8.0,162.0,160.0,154.0,564.0,20180109T101401_20180109T101536_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
153,130.0,1086.0,618.0,548.0,912.0,995.0,858.0,939.0,999.0,1000.0,867.0,1002.0,1369.0,0.0,0.0,2048.0,10.0,93.0,101.0,87.0,440.0,20180221T102031_20180221T102033_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
154,201.0,606.0,210.0,200.0,573.0,756.0,500.0,626.0,316.0,313.0,249.0,229.0,266.0,0.0,0.0,0.0,6.0,59.0,77.0,51.0,2204.0,20180708T101031_20180708T101025_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
155,201.0,1425.0,1128.0,764.0,1545.0,1573.0,1439.0,1520.0,1467.0,1523.0,1751.0,1468.0,1759.0,0.0,0.0,0.0,8.0,157.0,160.0,146.0,562.0,20180109T101401_20180109T101536_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
156,201.0,5868.0,5897.0,4807.0,5878.0,5509.0,5629.0,6008.0,6068.0,6033.0,6162.0,6276.0,6274.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,254.0,20180228T101021_20180228T101021_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
157,201.0,577.0,309.0,235.0,463.0,622.0,492.0,462.0,318.0,297.0,319.0,288.0,377.0,0.0,0.0,0.0,3.0,48.0,64.0,50.0,1898.0,20180618T101021_20180618T101024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
158,201.0,5553.0,5898.0,4802.0,6122.0,5710.0,5795.0,5981.0,6079.0,6000.0,6341.0,6213.0,6022.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,260.0,20180228T101021_20180228T101021_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
159,201.0,494.0,336.0,252.0,428.0,552.0,426.0,487.0,358.0,337.0,238.0,313.0,254.0,0.0,0.0,0.0,3.0,44.0,57.0,44.0,1895.0,20180618T101021_20180618T101024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
160,177.0,1.0,86.0,81.0,134.0,208.0,175.0,163.0,74.0,74.0,73.0,72.0,128.0,0.0,0.0,0.0,6.0,15.0,22.0,18.0,1635.0,20180524T101019_20180524T101022_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
161,88.0,5530.0,2936.0,2298.0,4916.0,4384.0,4036.0,4261.0,4170.0,4051.0,4388.0,4074.0,10980.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1337.0,20181115T101251_20181115T101254_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
162,201.0,1151.0,819.0,778.0,1144.0,1222.0,1112.0,1253.0,1109.0,1048.0,1166.0,1000.0,4206.0,0.0,0.0,2048.0,8.0,117.0,125.0,113.0,1369.0,20181105T101211_20181105T101404_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
