system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
376,186.0,10709.0,4652.0,3539.0,10048.0,9552.0,9128.0,9441.0,8908.0,8634.0,8920.0,8221.0,15983.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1082.0,20191009T102029_20191009T102303_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
377,156.0,10802.0,5711.0,3879.0,10768.0,9000.0,8800.0,9598.0,8918.0,8632.0,10096.0,8442.0,12578.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,924.0,20191223T102431_20191223T102430_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
378,156.0,10181.0,5530.0,4035.0,10544.0,8792.0,8704.0,9223.0,8794.0,8713.0,9792.0,8697.0,11665.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,925.0,20191223T102431_20191223T102430_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
379,204.0,7577.0,4232.0,3529.0,7716.0,7764.0,7948.0,8196.0,8102.0,8080.0,8360.0,8068.0,9047.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,740.0,20190815T102031_20190815T102026_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
380,192.0,389.0,336.0,346.0,539.0,324.0,313.0,291.0,241.0,268.0,418.0,311.0,459.0,0.0,0.0,0.0,0.0,2048.0,10.0,55.0,33.0,32.0,541.0,20191228T102339_20191228T102333_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
381,202.0,12748.0,6614.0,5377.0,11904.0,10784.0,10184.0,10076.0,9378.0,9246.0,9568.0,8867.0,10015.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1126.0,20190323T102029_20190323T102023_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
382,202.0,12563.0,6801.0,5584.0,11920.0,10848.0,10256.0,10345.0,9710.0,9524.0,9616.0,9200.0,9874.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1126.0,20190323T102029_20190323T102023_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
383,192.0,417.0,418.0,457.0,568.0,340.0,322.0,361.0,298.0,410.0,415.0,351.0,450.0,0.0,0.0,0.0,0.0,2048.0,10.0,58.0,35.0,33.0,543.0,20191228T102339_20191228T102333_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
384,204.0,7696.0,4249.0,3529.0,7788.0,7824.0,8008.0,8218.0,8110.0,8089.0,8360.0,8071.0,9106.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,733.0,20190815T102031_20190815T102026_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
385,202.0,3663.0,1658.0,1483.0,2842.0,2224.0,1982.0,2128.0,2106.0,2055.0,1932.0,2016.0,2044.0,48.0,0.0,0.0,0.0,1024.0,8.0,255.0,226.0,202.0,338.0,20190124T101311_20190124T101314_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
