system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
82,208.0,46.0,52.0,58.0,179.0,353.0,237.0,389.0,111.0,105.0,52.0,18.0,1.0,0.0,0.0,0.0,6.0,19.0,36.0,25.0,2307.0,20180713T101029_20180713T101023_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
83,166.0,2646.0,906.0,813.0,2394.0,2338.0,2258.0,2577.0,2416.0,2399.0,2289.0,2335.0,2145.0,0.0,0.0,1024.0,8.0,244.0,238.0,230.0,212.0,20180228T101021_20180228T101021_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
84,119.0,65.0,54.0,47.0,106.0,63.0,75.0,183.0,16.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,6.0,7.0,563.0,20180201T102241_20180201T102237_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
85,119.0,173.0,195.0,159.0,266.0,491.0,405.0,552.0,349.0,377.0,359.0,324.0,335.0,0.0,0.0,0.0,6.0,27.0,50.0,41.0,1066.0,20180422T102031_20180422T102115_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
86,167.0,2648.0,908.0,817.0,2476.0,2416.0,2365.0,2634.0,2490.0,2479.0,2386.0,2413.0,2165.0,0.0,0.0,1024.0,8.0,252.0,246.0,241.0,212.0,20180228T101021_20180228T101021_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
87,167.0,233.0,82.0,58.0,431.0,236.0,288.0,306.0,155.0,179.0,127.0,113.0,1.0,0.0,0.0,0.0,6.0,43.0,24.0,29.0,407.0,20180114T101349_20180114T101347_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
88,71.0,1266.0,1015.0,935.0,1350.0,1266.0,1094.0,1362.0,1309.0,1339.0,1516.0,1345.0,2898.0,0.0,0.0,2048.0,8.0,138.0,129.0,112.0,854.0,20181031T101139_20181031T101140_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
89,77.0,1170.0,2195.0,2153.0,1454.0,1568.0,1510.0,1701.0,1952.0,1987.0,2238.0,2159.0,2314.0,0.0,0.0,0.0,6.0,148.0,160.0,154.0,791.0,20181024T102059_20181024T102428_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
90,119.0,180.0,195.0,159.0,286.0,510.0,400.0,552.0,347.0,376.0,359.0,318.0,322.0,0.0,0.0,0.0,6.0,29.0,52.0,40.0,1045.0,20180422T102031_20180422T102115_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
91,89.0,231.0,408.0,389.0,422.0,510.0,460.0,648.0,517.0,533.0,543.0,510.0,991.0,0.0,0.0,2048.0,2.0,44.0,53.0,48.0,1696.0,20180904T102019_20180904T102014_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
92,77.0,1052.0,2152.0,2073.0,1416.0,1512.0,1438.0,1661.0,1891.0,1928.0,2242.0,2050.0,2090.0,0.0,0.0,0.0,6.0,143.0,154.0,147.0,798.0,20181024T102059_20181024T102428_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
93,107.0,552.0,616.0,531.0,594.0,653.0,548.0,768.0,656.0,666.0,703.0,620.0,1325.0,0.0,0.0,2048.0,10.0,61.0,67.0,56.0,1324.0,20181006T101021_20181006T101510_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
94,95.0,216.0,415.0,388.0,421.0,505.0,457.0,650.0,508.0,515.0,545.0,495.0,976.0,0.0,0.0,2048.0,2.0,44.0,52.0,47.0,1708.0,20180904T102019_20180904T102014_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
95,71.0,1262.0,1018.0,937.0,1334.0,1268.0,1110.0,1371.0,1316.0,1339.0,1500.0,1354.0,2837.0,0.0,0.0,2048.0,8.0,136.0,129.0,113.0,836.0,20181031T101139_20181031T101140_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
96,179.0,120.0,259.0,278.0,222.0,550.0,358.0,549.0,282.0,289.0,279.0,246.0,615.0,0.0,0.0,0.0,2.0,23.0,56.0,37.0,2813.0,20180728T101031_20180728T101340_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
97,83.0,1.0,101.0,115.0,1.0,162.0,124.0,248.0,85.0,106.0,74.0,71.0,96.0,0.0,0.0,0.0,6.0,,17.0,13.0,911.0,20181019T102031_20181019T102029_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
98,89.0,9711.0,6341.0,5138.0,9608.0,9048.0,8680.0,9173.0,8900.0,8683.0,9232.0,8573.0,13937.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,939.0,20180924T102019_20180924T102602_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
99,107.0,552.0,616.0,523.0,547.0,636.0,552.0,769.0,654.0,661.0,706.0,621.0,1320.0,0.0,0.0,2048.0,10.0,56.0,65.0,57.0,1306.0,20181006T101021_20181006T101510_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
100,83.0,,101.0,111.0,12.0,135.0,108.0,245.0,86.0,109.0,79.0,73.0,101.0,0.0,0.0,0.0,6.0,1.0,14.0,11.0,904.0,20181019T102031_20181019T102029_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
101,137.0,1023.0,1131.0,993.0,1302.0,1224.0,1116.0,1365.0,1324.0,1420.0,1544.0,1357.0,2804.0,0.0,0.0,2048.0,8.0,133.0,125.0,114.0,1636.0,20180901T101019_20180901T101015_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
102,137.0,1051.0,1132.0,994.0,1314.0,1260.0,1114.0,1375.0,1323.0,1405.0,1576.0,1347.0,2913.0,0.0,0.0,2048.0,8.0,134.0,129.0,114.0,1649.0,20180901T101019_20180901T101015_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
103,89.0,9741.0,6177.0,4903.0,9440.0,8976.0,8640.0,9068.0,8802.0,8580.0,9088.0,8474.0,13958.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,933.0,20180924T102019_20180924T102602_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
104,178.0,112.0,258.0,280.0,238.0,558.0,357.0,547.0,286.0,293.0,272.0,246.0,584.0,0.0,0.0,0.0,2.0,25.0,57.0,37.0,2791.0,20180728T101031_20180728T101340_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
105,202.0,215.0,75.0,44.0,364.0,140.0,228.0,266.0,100.0,119.0,103.0,55.0,1.0,0.0,0.0,0.0,6.0,37.0,14.0,23.0,384.0,20180114T101349_20180114T101347_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
106,95.0,177.0,101.0,93.0,246.0,502.0,299.0,492.0,144.0,139.0,106.0,68.0,62.0,0.0,0.0,0.0,6.0,25.0,52.0,31.0,1099.0,20180701T102021_20180701T102404_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
107,95.0,181.0,103.0,88.0,243.0,509.0,294.0,492.0,149.0,144.0,107.0,71.0,52.0,0.0,0.0,0.0,6.0,25.0,52.0,30.0,1102.0,20180701T102021_20180701T102404_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
108,149.0,2798.0,3326.0,3290.0,2995.0,2738.0,2809.0,3108.0,3293.0,3392.0,3509.0,3431.0,3620.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,334.0,20180226T102019_20180226T102050_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
109,220.0,808.0,979.0,835.0,915.0,1030.0,987.0,1200.0,1240.0,1329.0,1392.0,1366.0,2602.0,0.0,0.0,2048.0,10.0,93.0,105.0,101.0,1563.0,20180812T101019_20180812T101124_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
110,107.0,636.0,302.0,232.0,588.0,391.0,378.0,531.0,370.0,407.0,321.0,375.0,346.0,0.0,0.0,0.0,6.0,60.0,40.0,39.0,893.0,20181210T101409_20181210T101406_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
111,89.0,9612.0,6328.0,5127.0,9528.0,9008.0,8640.0,9140.0,8872.0,8661.0,9208.0,8560.0,13776.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,925.0,20180924T102019_20180924T102016_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
112,220.0,798.0,980.0,835.0,916.0,1030.0,992.0,1199.0,1241.0,1330.0,1382.0,1368.0,2622.0,0.0,0.0,2048.0,10.0,94.0,105.0,101.0,1568.0,20180812T101019_20180812T101124_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
113,89.0,9651.0,6165.0,4892.0,9376.0,8920.0,8616.0,9033.0,8774.0,8560.0,9064.0,8461.0,13801.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,920.0,20180924T102019_20180924T102016_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
114,142.0,2915.0,3305.0,3259.0,2912.0,2697.0,2766.0,3068.0,3266.0,3367.0,3496.0,3385.0,3756.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,332.0,20180226T102019_20180226T102050_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
115,113.0,607.0,308.0,228.0,592.0,391.0,392.0,531.0,345.0,404.0,329.0,343.0,321.0,0.0,0.0,0.0,6.0,61.0,40.0,40.0,857.0,20181210T101409_20181210T101406_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
116,267.0,451.0,546.0,460.0,518.0,631.0,570.0,767.0,614.0,629.0,653.0,612.0,1290.0,0.0,0.0,2048.0,10.0,53.0,65.0,58.0,2087.0,20180817T101021_20180817T101024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
117,220.0,8843.0,8023.0,7030.0,9059.0,8730.0,8679.0,9104.0,9072.0,9097.0,9139.0,8944.0,11726.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1882.0,20180512T102031_20180512T102148_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
118,65.0,51.0,178.0,161.0,202.0,300.0,263.0,464.0,280.0,279.0,272.0,216.0,182.0,0.0,0.0,0.0,6.0,20.0,30.0,26.0,310.0,20180407T102019_20180407T102020_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
119,125.0,121.0,220.0,202.0,302.0,331.0,306.0,464.0,280.0,266.0,255.0,224.0,203.0,0.0,0.0,0.0,6.0,30.0,33.0,31.0,149.0,20180318T102019_20180318T102016_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
120,137.0,147.0,312.0,310.0,275.0,346.0,333.0,486.0,355.0,374.0,353.0,357.0,878.0,0.0,0.0,0.0,2.0,28.0,36.0,34.0,2350.0,20180911T101019_20180911T101438_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
121,95.0,3403.0,3037.0,2604.0,2912.0,2732.0,2578.0,3046.0,2980.0,2960.0,3008.0,3016.0,4275.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1427.0,20181105T101211_20181105T101404_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
122,137.0,140.0,312.0,308.0,262.0,382.0,332.0,485.0,356.0,379.0,357.0,360.0,861.0,0.0,0.0,0.0,3.0,27.0,39.0,34.0,2350.0,20180911T101019_20180911T101438_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
123,220.0,9254.0,8015.0,6993.0,9263.0,8799.0,8663.0,9171.0,9103.0,9108.0,9218.0,8963.0,12079.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1871.0,20180512T102031_20180512T102148_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
124,95.0,3215.0,3103.0,2583.0,3222.0,3010.0,2802.0,3094.0,3056.0,2978.0,3392.0,3003.0,4010.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1417.0,20181105T101211_20181105T101404_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
125,65.0,51.0,177.0,163.0,208.0,302.0,275.0,468.0,278.0,277.0,271.0,217.0,186.0,0.0,0.0,0.0,6.0,21.0,30.0,28.0,308.0,20180407T102019_20180407T102020_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
126,107.0,3451.0,3309.0,3014.0,3274.0,2702.0,2530.0,2882.0,3167.0,3458.0,3414.0,3642.0,5885.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1948.0,20180805T102019_20180805T102019_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
127,113.0,3465.0,3151.0,2907.0,2912.0,2508.0,2336.0,2669.0,2979.0,3301.0,3104.0,3551.0,5819.0,0.0,0.0,1024.0,8.0,255.0,255.0,238.0,1954.0,20180805T102019_20180805T102019_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
128,131.0,207.0,216.0,206.0,295.0,321.0,296.0,453.0,272.0,264.0,235.0,215.0,199.0,0.0,0.0,0.0,6.0,30.0,32.0,30.0,156.0,20180318T102019_20180318T102016_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
129,77.0,1717.0,2146.0,1911.0,1492.0,1618.0,1626.0,1962.0,2264.0,2323.0,2244.0,2422.0,4225.0,0.0,0.0,0.0,8.0,153.0,165.0,166.0,874.0,20181118T102311_20181118T102312_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
130,274.0,450.0,536.0,462.0,518.0,647.0,560.0,760.0,610.0,624.0,640.0,601.0,1266.0,0.0,0.0,2048.0,10.0,53.0,66.0,57.0,2065.0,20180817T101021_20180817T101024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
131,344.0,15123.0,5108.0,4444.0,13080.0,11672.0,10968.0,11720.0,10734.0,10167.0,10088.0,9747.0,16675.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2428.0,20180601T102021_20180601T102024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
132,202.0,115.0,278.0,245.0,481.0,472.0,392.0,597.0,433.0,434.0,368.0,360.0,326.0,0.0,0.0,2048.0,6.0,49.0,48.0,39.0,597.0,20180325T101019_20180325T101511_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
133,161.0,2287.0,2163.0,2094.0,1562.0,1720.0,1824.0,2232.0,2569.0,2795.0,2122.0,2906.0,4451.0,0.0,0.0,1024.0,8.0,159.0,175.0,186.0,1965.0,20180618T101021_20180618T101024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
134,202.0,420.0,281.0,245.0,466.0,500.0,407.0,594.0,436.0,434.0,380.0,365.0,412.0,0.0,0.0,2048.0,6.0,47.0,51.0,41.0,596.0,20180325T101019_20180325T101511_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
135,160.0,2299.0,2094.0,2042.0,1686.0,1664.0,1732.0,2121.0,2472.0,2722.0,2126.0,2831.0,4396.0,0.0,0.0,1024.0,8.0,172.0,170.0,176.0,1968.0,20180618T101021_20180618T101024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
136,340.0,14930.0,5083.0,4379.0,12696.0,11456.0,10784.0,11544.0,10605.0,10058.0,10008.0,9614.0,16642.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2353.0,20180601T102021_20180601T102024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
137,190.0,875.0,705.0,599.0,816.0,822.0,754.0,906.0,1104.0,1201.0,1170.0,1211.0,1716.0,0.0,0.0,2048.0,10.0,83.0,83.0,76.0,1293.0,20180519T101031_20180519T101207_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
138,208.0,878.0,706.0,594.0,776.0,807.0,741.0,915.0,1084.0,1176.0,1135.0,1191.0,1769.0,0.0,0.0,2048.0,10.0,79.0,82.0,75.0,1304.0,20180519T101031_20180519T101207_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
139,77.0,1703.0,2179.0,1901.0,1566.0,1666.0,1712.0,2001.0,2320.0,2348.0,2332.0,2434.0,4203.0,0.0,0.0,0.0,8.0,160.0,170.0,174.0,885.0,20181118T102311_20181118T102312_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
140,190.0,1461.0,1215.0,1069.0,1390.0,1466.0,1318.0,1556.0,1615.0,1680.0,1624.0,1686.0,3767.0,0.0,0.0,2048.0,8.0,142.0,149.0,134.0,1836.0,20180721T102021_20180721T102024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
141,77.0,1097.0,1241.0,1325.0,849.0,915.0,908.0,1069.0,1278.0,1391.0,1218.0,1597.0,2558.0,0.0,0.0,0.0,6.0,87.0,93.0,93.0,1184.0,20181203T102359_20181203T102604_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
142,286.0,150.0,342.0,306.0,322.0,405.0,396.0,507.0,379.0,414.0,392.0,370.0,622.0,0.0,0.0,2048.0,3.0,32.0,41.0,40.0,1649.0,20180517T102019_20180517T102209_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
143,286.0,142.0,342.0,309.0,338.0,416.0,397.0,510.0,383.0,414.0,397.0,357.0,620.0,0.0,0.0,2048.0,3.0,34.0,42.0,40.0,1659.0,20180517T102019_20180517T102209_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
144,77.0,967.0,1219.0,1265.0,882.0,938.0,965.0,1064.0,1233.0,1341.0,1252.0,1482.0,2228.0,0.0,0.0,0.0,6.0,90.0,96.0,99.0,1165.0,20181203T102359_20181203T102604_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
145,89.0,7064.0,4999.0,4089.0,7192.0,6616.0,6364.0,6662.0,6385.0,6158.0,6616.0,5996.0,11787.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1431.0,20180914T102019_20180914T102014_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
146,202.0,1127.0,1260.0,962.0,1294.0,1388.0,1210.0,1461.0,1392.0,1443.0,1612.0,1462.0,1408.0,0.0,0.0,0.0,7.0,132.0,142.0,123.0,2365.0,20180708T101031_20180708T101025_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
147,196.0,1306.0,1394.0,1055.0,1350.0,1418.0,1274.0,1556.0,1538.0,1585.0,1700.0,1610.0,1851.0,0.0,0.0,0.0,7.0,138.0,145.0,130.0,2368.0,20180708T101031_20180708T101025_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
148,101.0,7206.0,5042.0,4113.0,7412.0,6860.0,6456.0,6790.0,6494.0,6273.0,6756.0,6069.0,11984.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1424.0,20180914T102019_20180914T102014_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
149,167.0,559.0,1697.0,1367.0,752.0,866.0,1161.0,1492.0,1765.0,1888.0,1425.0,1885.0,1015.0,0.0,0.0,0.0,8.0,76.0,88.0,118.0,626.0,20180104T101409_20180104T101403_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
150,202.0,1462.0,1214.0,1077.0,1390.0,1462.0,1302.0,1557.0,1602.0,1671.0,1618.0,1677.0,3862.0,0.0,0.0,2048.0,8.0,142.0,149.0,133.0,1875.0,20180721T102021_20180721T102024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
151,77.0,840.0,1211.0,1237.0,793.0,888.0,930.0,1015.0,1203.0,1326.0,1244.0,1479.0,1675.0,0.0,0.0,0.0,6.0,81.0,91.0,95.0,827.0,20181203T102359_20181203T102401_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
152,89.0,8222.0,6215.0,5655.0,7388.0,7116.0,6924.0,7452.0,7423.0,7340.0,7420.0,7331.0,14708.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,948.0,20181103T102159_20181103T102338_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
153,101.0,8366.0,6188.0,5623.0,7520.0,7212.0,7052.0,7477.0,7403.0,7317.0,7464.0,7337.0,14750.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,940.0,20181103T102159_20181103T102338_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
154,202.0,1882.0,2848.0,2610.0,2148.0,2134.0,2178.0,2424.0,2666.0,2823.0,3040.0,2867.0,3635.0,0.0,0.0,0.0,8.0,219.0,217.0,222.0,1164.0,20180825T102019_20180825T102015_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
155,125.0,9587.0,4387.0,2690.0,9064.0,8496.0,8312.0,8786.0,8542.0,8487.0,8752.0,8336.0,12965.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1416.0,20180623T101029_20180623T101139_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
156,202.0,3875.0,3722.0,3456.0,3868.0,3746.0,3454.0,3768.0,3924.0,4010.0,4228.0,4091.0,7424.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2245.0,20180815T102019_20180815T102017_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
157,125.0,9335.0,4366.0,2701.0,8840.0,8392.0,8216.0,8675.0,8461.0,8452.0,8720.0,8324.0,12696.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1381.0,20180623T101029_20180623T101139_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
158,77.0,919.0,1231.0,1290.0,730.0,839.0,857.0,1003.0,1233.0,1364.0,1200.0,1584.0,1848.0,0.0,0.0,0.0,6.0,75.0,86.0,88.0,804.0,20181203T102359_20181203T102401_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
159,191.0,1738.0,2866.0,2595.0,2208.0,2164.0,2150.0,2393.0,2652.0,2785.0,3106.0,2864.0,3440.0,0.0,0.0,0.0,8.0,225.0,220.0,219.0,1124.0,20180825T102019_20180825T102015_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
160,125.0,3905.0,3778.0,3593.0,3912.0,3616.0,3382.0,3724.0,3938.0,4059.0,4312.0,4114.0,7439.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2243.0,20180815T102019_20180815T102017_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
