system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
159,126.0,2796.0,2857.0,2533.0,2564.0,2630.0,2514.0,2931.0,3404.0,3447.0,3496.0,3561.0,6142.0,72.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,255.0,1214.0,20201028T102141_20201028T102429_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
160,222.0,443.0,521.0,397.0,354.0,480.0,404.0,830.0,695.0,711.0,612.0,619.0,1245.0,0.0,0.0,0.0,0.0,2048.0,10.0,36.0,49.0,42.0,1597.0,20200915T101031_20200915T101550_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
161,114.0,4215.0,4193.0,4387.0,3994.0,3898.0,3706.0,4027.0,4186.0,4237.0,4520.0,4222.0,8837.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1475.0,20201023T102029_20201023T102450_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
162,216.0,454.0,535.0,399.0,340.0,485.0,402.0,843.0,720.0,709.0,621.0,622.0,1221.0,0.0,0.0,0.0,0.0,2048.0,10.0,35.0,50.0,41.0,1566.0,20200915T101031_20200915T101550_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
163,204.0,8394.0,3471.0,3444.0,7704.0,7352.0,7536.0,7966.0,7851.0,7847.0,7828.0,7822.0,9119.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,452.0,20200104T101319_20200104T101320_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
164,204.0,9078.0,2245.0,2264.0,9048.0,8776.0,8800.0,8942.0,8751.0,8734.0,9040.0,8565.0,11140.0,0.0,100.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,661.0,20200715T101559_20200715T102036_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
165,114.0,678.0,542.0,478.0,703.0,619.0,587.0,637.0,670.0,690.0,604.0,659.0,362.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,63.0,60.0,679.0,20200302T102021_20200302T102554_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
166,204.0,9046.0,2243.0,2260.0,9040.0,8728.0,8776.0,8960.0,8738.0,8720.0,9056.0,8593.0,11280.0,0.0,100.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,677.0,20200715T101559_20200715T102036_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
167,204.0,7947.0,2064.0,2067.0,7764.0,7768.0,7916.0,8168.0,7954.0,7870.0,8200.0,7728.0,11705.0,75.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,854.0,20200826T101031_20200826T101345_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
168,84.0,386.0,313.0,262.0,573.0,545.0,443.0,570.0,481.0,487.0,602.0,426.0,845.0,0.0,0.0,0.0,0.0,2048.0,10.0,59.0,56.0,46.0,1092.0,20201013T101909_20201013T101905_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
