system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,WVP,id,lake,lat,lon,.geo
177,167.0,10080.0,1459.0,1581.0,9669.0,9316.0,9318.0,9601.0,9383.0,9072.0,9090.0,8940.0,8303.0,0.0,0.0,0.0,8.0,212.0,20180228T101021_20180228T101021_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
178,71.0,8051.0,5507.0,5081.0,6544.0,6080.0,6048.0,7017.0,7100.0,7091.0,6304.0,7018.0,11208.0,0.0,0.0,1024.0,9.0,1214.0,20180929T102021_20180929T102019_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
179,167.0,492.0,89.0,64.0,533.0,318.0,210.0,181.0,163.0,135.0,183.0,170.0,26.0,0.0,0.0,0.0,6.0,408.0,20180114T101349_20180114T101347_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
180,101.0,2724.0,689.0,673.0,2906.0,2857.0,2829.0,2954.0,2849.0,2824.0,2744.0,2724.0,2617.0,0.0,0.0,0.0,8.0,237.0,20180223T101019_20180223T101508_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
181,71.0,92.0,19.0,29.0,124.0,134.0,17.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,854.0,20181031T101139_20181031T101140_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
182,77.0,122.0,34.0,60.0,154.0,83.0,45.0,40.0,29.0,47.0,41.0,43.0,3.0,0.0,0.0,0.0,6.0,791.0,20181024T102059_20181024T102428_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
183,119.0,303.0,374.0,333.0,329.0,402.0,319.0,361.0,448.0,485.0,497.0,504.0,916.0,0.0,0.0,2048.0,10.0,1045.0,20180422T102031_20180422T102115_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
184,202.0,382.0,339.0,283.0,453.0,416.0,333.0,382.0,413.0,401.0,401.0,392.0,628.0,0.0,0.0,2048.0,10.0,661.0,20180325T101019_20180325T101511_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
185,95.0,4899.0,5085.0,4569.0,5768.0,5196.0,4984.0,5281.0,5454.0,5607.0,5904.0,5537.0,6631.0,0.0,0.0,1024.0,9.0,1833.0,20180706T102019_20180706T102022_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
186,89.0,32.0,53.0,45.0,155.0,174.0,111.0,93.0,73.0,85.0,66.0,73.0,118.0,0.0,0.0,0.0,6.0,1696.0,20180904T102019_20180904T102014_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
187,166.0,7091.0,5436.0,4990.0,6420.0,5824.0,5640.0,6274.0,6183.0,6200.0,5992.0,6083.0,13029.0,0.0,0.0,1024.0,9.0,2261.0,20180626T102019_20180626T102022_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
188,77.0,147.0,37.0,63.0,163.0,87.0,48.0,43.0,39.0,58.0,52.0,55.0,5.0,0.0,0.0,0.0,6.0,798.0,20181024T102059_20181024T102428_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
189,101.0,194.0,23.0,15.0,152.0,139.0,53.0,38.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1324.0,20181006T101021_20181006T101510_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
190,95.0,22.0,54.0,44.0,152.0,177.0,107.0,92.0,78.0,90.0,73.0,77.0,118.0,0.0,0.0,0.0,6.0,1708.0,20180904T102019_20180904T102014_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
191,184.0,19.0,39.0,36.0,103.0,163.0,87.0,64.0,19.0,12.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,2006.0,20180906T101021_20180906T101022_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
192,71.0,121.0,20.0,29.0,130.0,128.0,19.0,10.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,6.0,836.0,20181031T101139_20181031T101140_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
193,202.0,390.0,340.0,283.0,456.0,418.0,329.0,381.0,411.0,401.0,399.0,393.0,624.0,0.0,0.0,2048.0,10.0,658.0,20180325T101019_20180325T101511_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
194,232.0,5988.0,3416.0,3446.0,3926.0,3414.0,2980.0,3671.0,3719.0,3978.0,2652.0,3908.0,4327.0,0.0,0.0,1024.0,9.0,2180.0,20180603T101019_20180603T101329_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
195,161.0,35.0,45.0,36.0,102.0,178.0,103.0,79.0,52.0,47.0,30.0,39.0,1.0,0.0,0.0,0.0,6.0,2004.0,20180906T101021_20180906T101022_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
196,155.0,174.0,64.0,104.0,191.0,238.0,149.0,110.0,52.0,42.0,40.0,28.0,1.0,0.0,0.0,0.0,6.0,2813.0,20180728T101031_20180728T101340_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
197,83.0,373.0,55.0,66.0,181.0,148.0,78.0,76.0,28.0,22.0,27.0,1.0,13.0,0.0,0.0,0.0,6.0,911.0,20181019T102031_20181019T102029_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
198,166.0,7017.0,5436.0,4986.0,6420.0,5836.0,5620.0,6262.0,6175.0,6195.0,5988.0,6083.0,12840.0,0.0,0.0,1024.0,9.0,2263.0,20180626T102019_20180626T102022_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
199,101.0,22.0,93.0,63.0,155.0,169.0,140.0,121.0,119.0,120.0,135.0,107.0,83.0,0.0,0.0,0.0,6.0,1024.0,20180427T102019_20180427T102022_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
200,95.0,4936.0,5072.0,4561.0,5752.0,5156.0,4968.0,5260.0,5447.0,5593.0,5884.0,5519.0,6688.0,0.0,0.0,1024.0,9.0,1847.0,20180706T102019_20180706T102022_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
201,101.0,29.0,94.0,64.0,152.0,167.0,140.0,121.0,119.0,122.0,137.0,105.0,74.0,0.0,0.0,0.0,6.0,1031.0,20180427T102019_20180427T102022_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
202,208.0,5460.0,3459.0,3493.0,3884.0,3372.0,2942.0,3672.0,3741.0,4008.0,2706.0,3943.0,3926.0,0.0,0.0,1024.0,9.0,2190.0,20180603T101019_20180603T101329_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
203,101.0,249.0,24.0,16.0,150.0,135.0,53.0,37.0,8.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1306.0,20181006T101021_20181006T101510_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
204,83.0,313.0,54.0,74.0,184.0,142.0,80.0,74.0,24.0,15.0,22.0,2.0,,0.0,0.0,0.0,6.0,904.0,20181019T102031_20181019T102029_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
205,113.0,189.0,22.0,30.0,275.0,250.0,160.0,104.0,64.0,49.0,48.0,33.0,14.0,0.0,0.0,0.0,6.0,1636.0,20180901T101019_20180901T101015_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
206,113.0,183.0,21.0,30.0,274.0,251.0,158.0,103.0,55.0,38.0,36.0,22.0,1.0,0.0,0.0,0.0,6.0,1649.0,20180901T101019_20180901T101015_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
207,157.0,167.0,61.0,104.0,192.0,232.0,145.0,109.0,43.0,29.0,22.0,14.0,1.0,0.0,0.0,0.0,6.0,2791.0,20180728T101031_20180728T101340_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
208,77.0,231.0,55.0,68.0,135.0,118.0,71.0,70.0,25.0,14.0,23.0,,2.0,0.0,0.0,0.0,6.0,802.0,20181019T102031_20181019T102029_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
209,202.0,489.0,77.0,61.0,468.0,237.0,150.0,128.0,102.0,79.0,100.0,100.0,8.0,0.0,0.0,0.0,6.0,384.0,20180114T101349_20180114T101347_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
210,77.0,246.0,55.0,64.0,143.0,129.0,72.0,75.0,21.0,12.0,23.0,,3.0,0.0,0.0,0.0,6.0,798.0,20181019T102031_20181019T102029_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
211,95.0,426.0,185.0,145.0,408.0,402.0,276.0,227.0,176.0,189.0,268.0,157.0,191.0,0.0,0.0,0.0,6.0,1099.0,20180701T102021_20180701T102404_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
212,107.0,390.0,183.0,147.0,397.0,387.0,268.0,213.0,150.0,160.0,258.0,132.0,175.0,0.0,0.0,0.0,6.0,1226.0,20180701T102021_20180701T102404_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
213,95.0,425.0,190.0,148.0,430.0,415.0,285.0,231.0,180.0,193.0,291.0,166.0,190.0,0.0,0.0,0.0,6.0,1102.0,20180701T102021_20180701T102404_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
214,149.0,5527.0,2178.0,2231.0,5152.0,4382.0,4253.0,4432.0,4494.0,4546.0,4507.0,4461.0,4374.0,0.0,0.0,0.0,9.0,334.0,20180226T102019_20180226T102050_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
215,101.0,401.0,182.0,144.0,400.0,391.0,268.0,213.0,158.0,167.0,252.0,139.0,199.0,0.0,0.0,0.0,6.0,1229.0,20180701T102021_20180701T102404_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
216,220.0,1838.0,3149.0,2492.0,2754.0,2348.0,2090.0,2911.0,3734.0,4095.0,3650.0,4208.0,2806.0,0.0,0.0,0.0,8.0,1563.0,20180812T101019_20180812T101124_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
217,113.0,2347.0,3108.0,2804.0,3204.0,3065.0,3196.0,3283.0,3314.0,3313.0,3839.0,3309.0,3244.0,0.0,0.0,1024.0,9.0,192.0,20180107T102359_20180107T102401_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
218,107.0,2762.0,2742.0,2402.0,3106.0,2708.0,2622.0,2808.0,2872.0,2898.0,3510.0,3003.0,4080.0,0.0,0.0,1024.0,8.0,893.0,20181210T101409_20181210T101406_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
219,89.0,14094.0,1898.0,2877.0,10304.0,10352.0,10088.0,10643.0,10253.0,10184.0,9144.0,10004.0,15549.0,0.0,0.0,1024.0,8.0,925.0,20180924T102019_20180924T102016_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
220,222.0,1871.0,3134.0,2500.0,2796.0,2402.0,2096.0,2902.0,3690.0,4071.0,3654.0,4214.0,2764.0,0.0,0.0,0.0,8.0,1568.0,20180812T101019_20180812T101124_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
221,89.0,14128.0,1875.0,2840.0,10224.0,10272.0,10072.0,10599.0,10195.0,10111.0,9072.0,9952.0,15549.0,0.0,0.0,1024.0,8.0,920.0,20180924T102019_20180924T102016_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
222,142.0,5646.0,2143.0,2195.0,5111.0,4347.0,4216.0,4388.0,4455.0,4501.0,4482.0,4426.0,4398.0,0.0,0.0,1024.0,9.0,332.0,20180226T102019_20180226T102050_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
223,83.0,13640.0,1831.0,2774.0,9864.0,9928.0,9744.0,10296.0,9918.0,9841.0,8824.0,9685.0,15513.0,0.0,0.0,1024.0,8.0,891.0,20180924T102019_20180924T102016_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
224,142.0,334.0,351.0,271.0,402.0,437.0,342.0,359.0,405.0,414.0,456.0,433.0,952.0,0.0,0.0,2048.0,10.0,1739.0,20180628T101031_20180628T101358_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
225,141.0,337.0,352.0,270.0,402.0,436.0,342.0,359.0,407.0,416.0,456.0,436.0,960.0,0.0,0.0,2048.0,10.0,1745.0,20180628T101031_20180628T101358_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
226,83.0,13593.0,1856.0,2808.0,9928.0,10000.0,9776.0,10336.0,9975.0,9923.0,8888.0,9739.0,15515.0,0.0,0.0,1024.0,8.0,886.0,20180924T102019_20180924T102016_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
227,202.0,778.0,470.0,446.0,1076.0,989.0,798.0,844.0,846.0,870.0,1085.0,881.0,1213.0,0.0,0.0,2048.0,10.0,361.0,20180206T102209_20180206T102206_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
228,214.0,1804.0,3081.0,2463.0,2692.0,2332.0,2032.0,2830.0,3619.0,3995.0,3592.0,4142.0,2739.0,0.0,0.0,0.0,8.0,1556.0,20180812T101019_20180812T101124_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
229,202.0,735.0,465.0,445.0,1024.0,910.0,762.0,798.0,791.0,829.0,1142.0,856.0,1176.0,0.0,0.0,2048.0,10.0,351.0,20180206T102209_20180206T102206_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
230,202.0,8673.0,3896.0,2836.0,7220.0,6476.0,5952.0,6115.0,5894.0,5851.0,5508.0,5786.0,6054.0,0.0,0.0,1024.0,9.0,2275.0,20180708T101031_20180708T101025_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
231,113.0,2590.0,2778.0,2406.0,3132.0,2742.0,2654.0,2848.0,2910.0,2916.0,3560.0,3020.0,3766.0,0.0,0.0,1024.0,9.0,857.0,20181210T101409_20181210T101406_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
232,113.0,2600.0,3101.0,2782.0,3215.0,3081.0,3183.0,3264.0,3301.0,3301.0,3842.0,3287.0,3472.0,0.0,0.0,1024.0,9.0,179.0,20180107T102359_20180107T102401_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
233,131.0,7838.0,3881.0,2842.0,6568.0,6024.0,5648.0,5875.0,5736.0,5721.0,5368.0,5676.0,6222.0,0.0,0.0,1024.0,9.0,2252.0,20180708T101031_20180708T101025_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
234,113.0,964.0,1514.0,1329.0,1110.0,999.0,1028.0,1107.0,1077.0,1114.0,1330.0,1135.0,1233.0,0.0,0.0,0.0,7.0,607.0,20180201T102241_20180201T102237_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
235,273.0,513.0,329.0,269.0,456.0,498.0,382.0,409.0,449.0,491.0,435.0,459.0,830.0,0.0,0.0,0.0,3.0,2087.0,20180817T101021_20180817T101024_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
236,202.0,205.0,61.0,65.0,219.0,251.0,162.0,133.0,78.0,64.0,65.0,67.0,40.0,0.0,0.0,0.0,2.0,1882.0,20180512T102031_20180512T102148_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
237,65.0,1.0,98.0,75.0,104.0,138.0,85.0,76.0,99.0,106.0,114.0,105.0,101.0,0.0,0.0,0.0,6.0,310.0,20180407T102019_20180407T102020_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
238,125.0,1.0,18.0,20.0,86.0,66.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,149.0,20180318T102019_20180318T102016_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
239,214.0,1800.0,3097.0,2456.0,2676.0,2280.0,2034.0,2837.0,3636.0,3992.0,3544.0,4109.0,2764.0,0.0,0.0,0.0,8.0,1557.0,20180812T101019_20180812T101124_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
240,137.0,2867.0,3122.0,2790.0,3206.0,3012.0,2696.0,2989.0,3446.0,3775.0,4108.0,3930.0,5324.0,0.0,0.0,1024.0,8.0,2350.0,20180911T101019_20180911T101438_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
241,95.0,9230.0,5240.0,4518.0,7720.0,7164.0,6708.0,7015.0,6698.0,6579.0,6188.0,6531.0,7288.0,0.0,0.0,1024.0,9.0,1427.0,20181105T101211_20181105T101404_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
242,137.0,2917.0,3121.0,2776.0,3222.0,3060.0,2718.0,2991.0,3441.0,3757.0,4120.0,3906.0,5356.0,0.0,0.0,1024.0,9.0,2350.0,20180911T101019_20180911T101438_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
243,202.0,218.0,61.0,66.0,237.0,259.0,164.0,131.0,70.0,47.0,52.0,57.0,43.0,0.0,0.0,0.0,2.0,1871.0,20180512T102031_20180512T102148_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
244,95.0,9079.0,5134.0,4412.0,7676.0,7116.0,6632.0,6890.0,6580.0,6463.0,6128.0,6423.0,7063.0,0.0,0.0,1024.0,9.0,1417.0,20181105T101211_20181105T101404_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
245,65.0,1.0,96.0,75.0,109.0,140.0,85.0,75.0,95.0,100.0,108.0,101.0,98.0,0.0,0.0,0.0,6.0,308.0,20180407T102019_20180407T102020_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
246,113.0,853.0,1521.0,1346.0,1105.0,994.0,1015.0,1102.0,1078.0,1123.0,1331.0,1151.0,1102.0,0.0,0.0,0.0,7.0,605.0,20180201T102241_20180201T102237_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
247,350.0,328.0,183.0,143.0,329.0,411.0,328.0,323.0,259.0,203.0,201.0,185.0,483.0,0.0,0.0,0.0,3.0,2571.0,20180601T102021_20180601T102024_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
248,107.0,861.0,412.0,399.0,757.0,680.0,512.0,502.0,512.0,552.0,502.0,483.0,1209.0,0.0,0.0,0.0,3.0,1948.0,20180805T102019_20180805T102019_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
249,113.0,853.0,409.0,401.0,780.0,694.0,518.0,496.0,509.0,544.0,497.0,482.0,1119.0,0.0,0.0,0.0,3.0,1954.0,20180805T102019_20180805T102019_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
250,131.0,34.0,17.0,21.0,73.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,156.0,20180318T102019_20180318T102016_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
251,77.0,5882.0,4382.0,4227.0,5568.0,5224.0,4916.0,5110.0,4943.0,4885.0,5204.0,4994.0,5728.0,0.0,0.0,1024.0,9.0,874.0,20181118T102311_20181118T102312_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
252,83.0,1.0,135.0,110.0,98.0,131.0,89.0,108.0,108.0,130.0,119.0,121.0,186.0,0.0,0.0,0.0,6.0,938.0,20180404T101019_20180404T101021_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
253,344.0,312.0,186.0,145.0,337.0,422.0,336.0,330.0,273.0,215.0,211.0,196.0,483.0,0.0,0.0,0.0,3.0,2568.0,20180601T102021_20180601T102024_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
254,280.0,517.0,330.0,269.0,432.0,482.0,374.0,405.0,461.0,508.0,446.0,476.0,824.0,0.0,0.0,0.0,3.0,2065.0,20180817T101021_20180817T101024_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
255,343.0,398.0,185.0,145.0,356.0,429.0,338.0,324.0,261.0,205.0,209.0,191.0,449.0,0.0,0.0,0.0,3.0,2428.0,20180601T102021_20180601T102024_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
256,125.0,558.0,243.0,174.0,580.0,489.0,344.0,315.0,192.0,202.0,230.0,197.0,287.0,0.0,0.0,0.0,3.0,1510.0,20180623T101029_20180623T101139_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
257,102.0,219.0,136.0,122.0,280.0,254.0,206.0,188.0,145.0,155.0,171.0,127.0,135.0,0.0,0.0,0.0,6.0,1347.0,20180611T102021_20180611T102022_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
258,202.0,110.0,350.0,290.0,470.0,413.0,324.0,392.0,429.0,421.0,391.0,415.0,543.0,0.0,0.0,2048.0,10.0,597.0,20180325T101019_20180325T101511_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
259,125.0,552.0,245.0,176.0,577.0,490.0,342.0,315.0,193.0,198.0,238.0,193.0,270.0,0.0,0.0,0.0,3.0,1510.0,20180623T101029_20180623T101139_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
260,202.0,322.0,69.0,54.0,386.0,185.0,111.0,75.0,71.0,56.0,93.0,84.0,1.0,0.0,0.0,0.0,6.0,269.0,20180114T101349_20180114T101347_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
261,161.0,1519.0,1573.0,1193.0,1866.0,1752.0,1360.0,1543.0,1791.0,1862.0,2286.0,1830.0,2438.0,0.0,0.0,1024.0,7.0,1965.0,20180618T101021_20180618T101024_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
262,202.0,416.0,348.0,290.0,489.0,431.0,347.0,392.0,426.0,414.0,417.0,406.0,603.0,0.0,0.0,2048.0,10.0,596.0,20180325T101019_20180325T101511_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
263,160.0,1561.0,1595.0,1219.0,1848.0,1776.0,1390.0,1563.0,1816.0,1890.0,2282.0,1867.0,2435.0,0.0,0.0,1024.0,7.0,1968.0,20180618T101021_20180618T101024_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
