system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B8,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
160,120.0,3375.0,2285.0,2508.0,3068.0,2852.0,2608.0,3026.0,3072.0,3616.0,12946.0,80.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1436.0,20191218T102339_20191218T102427_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
161,166.0,10201.0,5261.0,3954.0,9632.0,8840.0,8888.0,9048.0,8871.0,9400.0,11416.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,613.0,20190325T101021_20190325T101055_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
162,204.0,5732.0,1755.0,1089.0,5748.0,5440.0,5128.0,5034.0,4793.0,5168.0,4372.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,598.0,20191105T101119_20191105T101115_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
163,167.0,10273.0,5364.0,4058.0,9296.0,8616.0,8704.0,9142.0,8920.0,9216.0,11718.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,614.0,20190325T101021_20190325T101055_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
164,204.0,5538.0,1725.0,1054.0,5688.0,5292.0,5036.0,5016.0,4730.0,5080.0,4659.0,0.0,81.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,666.0,20191105T101119_20191105T101115_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
165,114.0,2785.0,2324.0,2300.0,2566.0,2316.0,2280.0,2503.0,2530.0,2604.0,3701.0,59.0,0.0,0.0,0.0,1024.0,8.0,255.0,236.0,232.0,1146.0,20191223T102431_20191223T102430_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
166,202.0,5918.0,5267.0,4217.0,6172.0,5996.0,6024.0,6308.0,6519.0,6860.0,6841.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,597.0,20190318T102021_20190318T102020_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
167,204.0,11585.0,5699.0,5067.0,9776.0,8744.0,8312.0,8605.0,8355.0,7784.0,16071.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2065.0,20190924T102021_20190924T102418_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
168,113.0,6566.0,4296.0,3084.0,6888.0,5936.0,5980.0,6218.0,6065.0,6520.0,8296.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,507.0,20190211T102149_20190211T102246_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
169,202.0,6236.0,5114.0,3974.0,6168.0,5900.0,5912.0,6201.0,6271.0,6880.0,7194.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,577.0,20190318T102021_20190318T102020_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
170,77.0,3947.0,3495.0,3127.0,3940.0,3792.0,3984.0,3940.0,4134.0,4004.0,3401.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,365.0,20190117T102351_20190117T102347_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
171,167.0,9463.0,4576.0,3333.0,8776.0,8280.0,8208.0,8400.0,8134.0,8448.0,10608.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,537.0,20190308T102021_20190308T102017_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
172,168.0,2886.0,2364.0,2301.0,2712.0,2440.0,2442.0,2596.0,2581.0,2728.0,3887.0,59.0,0.0,0.0,0.0,1024.0,8.0,255.0,248.0,249.0,1185.0,20191223T102431_20191223T102430_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
173,204.0,10598.0,5660.0,4382.0,11520.0,10384.0,9704.0,9649.0,9137.0,10208.0,12706.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1820.0,20190616T102031_20190616T102027_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
174,166.0,9599.0,4578.0,3307.0,8664.0,8116.0,8096.0,8395.0,8146.0,8344.0,10706.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,532.0,20190308T102021_20190308T102017_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
175,125.0,6858.0,4142.0,2932.0,7052.0,5980.0,5848.0,5989.0,5925.0,6632.0,8656.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,494.0,20190211T102149_20190211T102246_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
176,77.0,3655.0,3563.0,2866.0,4052.0,3902.0,4252.0,4141.0,4193.0,4196.0,3144.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,342.0,20190117T102351_20190117T102347_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
177,202.0,3088.0,2588.0,1984.0,2224.0,2498.0,2986.0,3047.0,3344.0,3160.0,3355.0,100.0,0.0,0.0,0.0,1024.0,9.0,226.0,254.0,255.0,795.0,20190107T102411_20190107T102405_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
178,204.0,2580.0,1201.0,1220.0,2658.0,2814.0,2836.0,3074.0,3443.0,3680.0,4100.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,813.0,20190805T102031_20190805T102440_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
179,202.0,2911.0,2838.0,2109.0,2370.0,2608.0,3098.0,3421.0,3713.0,3294.0,3245.0,100.0,0.0,0.0,0.0,1024.0,9.0,241.0,255.0,255.0,792.0,20190107T102411_20190107T102405_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
180,204.0,11493.0,5898.0,5112.0,9744.0,8784.0,8280.0,8795.0,8544.0,7780.0,16065.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2069.0,20190924T102021_20190924T102418_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
181,204.0,2588.0,1206.0,1221.0,2678.0,2830.0,2832.0,3083.0,3432.0,3696.0,4171.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20190805T102031_20190805T102440_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
182,204.0,1358.0,2061.0,2083.0,1912.0,2438.0,2768.0,3095.0,3334.0,3672.0,4691.0,100.0,0.0,0.0,0.0,1024.0,9.0,195.0,248.0,255.0,530.0,20191004T102031_20191004T102025_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
183,204.0,10398.0,6135.0,4919.0,11456.0,10496.0,9768.0,10182.0,9664.0,10320.0,12295.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1778.0,20190616T102031_20190616T102027_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
184,204.0,10122.0,3579.0,3453.0,9112.0,9040.0,8976.0,9657.0,9383.0,8984.0,14445.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,868.0,20191001T101031_20191001T101058_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
185,138.0,7327.0,4607.0,4068.0,6044.0,6276.0,6324.0,6571.0,6601.0,6156.0,10392.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1095.0,20191009T102029_20191009T102303_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
186,204.0,10153.0,3575.0,3450.0,9760.0,9608.0,9520.0,9657.0,9388.0,9456.0,14301.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,858.0,20191001T101031_20191001T101058_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
187,204.0,1283.0,2042.0,2069.0,1832.0,2382.0,2722.0,3024.0,3287.0,3652.0,4641.0,100.0,0.0,0.0,0.0,1024.0,9.0,187.0,243.0,255.0,523.0,20191004T102031_20191004T102025_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
188,202.0,3914.0,3602.0,3442.0,2864.0,3310.0,3688.0,3869.0,4181.0,4026.0,3658.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,292.0,20190127T102311_20190127T102327_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
189,186.0,7099.0,4620.0,4032.0,6724.0,6992.0,6856.0,6809.0,6799.0,6744.0,9661.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1082.0,20191009T102029_20191009T102303_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
190,192.0,124.0,84.0,114.0,208.0,46.0,87.0,162.0,7.0,34.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,5.0,9.0,541.0,20191228T102339_20191228T102333_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
191,192.0,126.0,83.0,104.0,184.0,87.0,72.0,138.0,,20.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,9.0,8.0,543.0,20191228T102339_20191228T102333_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
192,202.0,9551.0,7704.0,7099.0,11096.0,9776.0,9704.0,9527.0,9067.0,10896.0,8915.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,338.0,20190124T101311_20190124T101314_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
193,202.0,6632.0,2355.0,2326.0,6636.0,6452.0,6476.0,6563.0,6626.0,7164.0,6658.0,0.0,53.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,336.0,20190315T101021_20190315T101043_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
194,202.0,6607.0,2332.0,2307.0,6680.0,6484.0,6540.0,6565.0,6580.0,7168.0,6600.0,0.0,57.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,331.0,20190315T101021_20190315T101043_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
195,202.0,3707.0,3670.0,3471.0,3020.0,3370.0,3784.0,3971.0,4282.0,4112.0,3425.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,276.0,20190127T102311_20190127T102327_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
196,204.0,8850.0,4278.0,3751.0,8055.0,6992.0,5956.0,6182.0,5707.0,6144.0,8923.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1165.0,20191123T102341_20191123T102417_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
197,204.0,6408.0,2558.0,2633.0,6412.0,6320.0,6260.0,6449.0,6449.0,6856.0,8399.0,0.0,36.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,623.0,20190706T102031_20190706T102357_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
198,126.0,6269.0,2535.0,2606.0,6256.0,6212.0,6168.0,6347.0,6361.0,6748.0,8148.0,0.0,36.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,605.0,20190706T102031_20190706T102357_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
199,148.0,1301.0,1556.0,1426.0,1162.0,1332.0,1294.0,1351.0,1599.0,1954.0,2575.0,14.0,0.0,0.0,0.0,0.0,6.0,119.0,136.0,132.0,644.0,20190206T102211_20190206T102327_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
200,202.0,10121.0,7205.0,6485.0,10792.0,9424.0,9216.0,8676.0,8314.0,10616.0,9963.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,338.0,20190124T101311_20190124T101314_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
201,120.0,2635.0,2477.0,2815.0,698.0,1212.0,966.0,1802.0,3002.0,1440.0,4010.0,0.0,0.0,0.0,0.0,1024.0,4.0,71.0,124.0,99.0,472.0,20190608T101029_20190608T101032_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
202,204.0,8470.0,4172.0,3396.0,8041.0,7040.0,6192.0,6101.0,5717.0,6268.0,8321.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1152.0,20191123T102341_20191123T102417_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
203,120.0,2777.0,2144.0,2701.0,719.0,1216.0,937.0,1487.0,2583.0,1204.0,4735.0,5.0,0.0,0.0,0.0,1024.0,4.0,74.0,124.0,96.0,469.0,20190608T101029_20190608T101032_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
204,149.0,1309.0,1618.0,1413.0,1146.0,1332.0,1312.0,1446.0,1659.0,1930.0,2556.0,16.0,0.0,0.0,0.0,0.0,6.0,117.0,136.0,134.0,629.0,20190206T102211_20190206T102327_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
205,168.0,397.0,472.0,408.0,404.0,460.0,413.0,570.0,539.0,609.0,975.0,0.0,0.0,0.0,0.0,2048.0,10.0,42.0,47.0,42.0,563.0,20191031T101141_20191031T101411_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
206,202.0,5998.0,4015.0,3281.0,5724.0,5384.0,5524.0,5857.0,5913.0,5988.0,7442.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,692.0,20190112T102409_20190112T102555_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
207,204.0,5409.0,4724.0,3603.0,5768.0,5592.0,5648.0,5773.0,5868.0,6544.0,6016.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,637.0,20190509T101039_20190509T101033_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
208,168.0,389.0,459.0,411.0,381.0,463.0,418.0,600.0,530.0,616.0,965.0,0.0,0.0,0.0,0.0,2048.0,10.0,39.0,48.0,43.0,561.0,20191031T101141_20191031T101411_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
209,202.0,5918.0,3960.0,3256.0,5776.0,5440.0,5540.0,5801.0,5855.0,5948.0,7304.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,684.0,20190112T102409_20190112T102555_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
210,204.0,13713.0,7171.0,5259.0,13440.0,12112.0,11696.0,12142.0,11351.0,11608.0,15966.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1404.0,20190708T101039_20190708T101033_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
211,204.0,5090.0,4756.0,3622.0,5648.0,5484.0,5584.0,5766.0,5899.0,6512.0,5718.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,612.0,20190509T101039_20190509T101033_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
212,204.0,,328.0,279.0,1.0,1.0,1.0,1.0,1.0,1.0,164.0,0.0,0.0,0.0,0.0,1024.0,6.0,1.0,1.0,1.0,981.0,20190527T102031_20190527T102026_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
213,204.0,6512.0,5442.0,4883.0,6456.0,6172.0,6484.0,6658.0,6597.0,6856.0,5222.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,699.0,20191225T101329_20191225T101330_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
214,204.0,6624.0,5564.0,5057.0,6588.0,6240.0,6568.0,6844.0,6765.0,6840.0,5334.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,727.0,20191225T101329_20191225T101330_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
215,204.0,13905.0,7133.0,5252.0,13416.0,12088.0,11672.0,12069.0,11284.0,11560.0,15949.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1422.0,20190708T101039_20190708T101033_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
216,144.0,14031.0,5730.0,4448.0,12920.0,11960.0,11496.0,11758.0,11184.0,11208.0,15731.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1062.0,20190703T101031_20190703T101051_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
217,204.0,,333.0,242.0,1.0,1.0,1.0,1.0,1.0,1.0,267.0,0.0,0.0,0.0,0.0,1024.0,6.0,1.0,1.0,1.0,1055.0,20190527T102031_20190527T102026_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
218,202.0,6431.0,3845.0,3650.0,6904.0,6840.0,6952.0,6931.0,6889.0,7588.0,7834.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,648.0,20190414T101031_20190414T101248_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
219,204.0,8906.0,2942.0,3089.0,8528.0,8248.0,8232.0,8631.0,8425.0,8496.0,15337.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,739.0,20191016T101029_20191016T101025_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
220,132.0,13634.0,5684.0,4373.0,12584.0,11720.0,11400.0,11605.0,10980.0,11032.0,15670.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1054.0,20190703T101031_20190703T101051_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
221,192.0,1506.0,2817.0,2314.0,2130.0,1854.0,1780.0,2164.0,2581.0,3292.0,3367.0,44.0,0.0,0.0,0.0,0.0,8.0,217.0,189.0,181.0,1732.0,20190817T101029_20190817T101605_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
222,168.0,1373.0,2822.0,2316.0,2076.0,1798.0,1712.0,2084.0,2593.0,3344.0,3022.0,43.0,0.0,0.0,0.0,1024.0,8.0,211.0,183.0,174.0,1550.0,20190817T101029_20190817T101605_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
223,204.0,9031.0,2954.0,3107.0,8464.0,8240.0,8188.0,8632.0,8385.0,8512.0,15373.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,759.0,20191016T101029_20191016T101025_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
224,204.0,6369.0,2489.0,2622.0,6412.0,6304.0,6232.0,6385.0,6440.0,6772.0,8970.0,0.0,41.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,509.0,20190731T102029_20190731T102031_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
225,202.0,6650.0,3852.0,3665.0,6988.0,6900.0,7028.0,6985.0,6949.0,7572.0,7918.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,651.0,20190414T101031_20190414T101248_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
226,202.0,9890.0,5740.0,4609.0,8920.0,8248.0,8232.0,8606.0,8392.0,8608.0,9054.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,540.0,20190129T101259_20190129T101440_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
227,204.0,8621.0,4031.0,3017.0,8592.0,8544.0,8728.0,8911.0,8743.0,9056.0,9067.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,686.0,20190815T102031_20190815T102026_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
228,204.0,6343.0,2485.0,2620.0,6408.0,6280.0,6212.0,6365.0,6436.0,6772.0,9008.0,0.0,41.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,519.0,20190731T102029_20190731T102031_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
229,204.0,8770.0,4034.0,3041.0,8712.0,8632.0,8792.0,8982.0,8774.0,9080.0,9045.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,684.0,20190815T102031_20190815T102026_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
230,202.0,9730.0,5861.0,4769.0,8976.0,8312.0,8360.0,8809.0,8599.0,8704.0,8942.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,552.0,20190129T101259_20190129T101440_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
231,204.0,8142.0,5245.0,4032.0,8512.0,8248.0,8180.0,7990.0,7696.0,8592.0,7021.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,467.0,20191120T101321_20191120T101408_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
232,204.0,8023.0,5293.0,4025.0,8456.0,8188.0,8208.0,8071.0,7752.0,8624.0,6919.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,469.0,20191120T101321_20191120T101408_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
233,204.0,15694.0,4016.0,4567.0,14024.0,12536.0,11376.0,11896.0,11076.0,10976.0,16151.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1053.0,20191115T101209_20191115T101203_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
234,202.0,5037.0,2886.0,2682.0,5220.0,4812.0,5084.0,5423.0,5419.0,5640.0,6099.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,383.0,20190109T101409_20190109T101406_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
235,202.0,5118.0,2892.0,2667.0,5192.0,4816.0,5072.0,5461.0,5417.0,5640.0,5979.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,359.0,20190109T101409_20190109T101406_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
236,204.0,6986.0,2374.0,2715.0,6996.0,6984.0,6904.0,7060.0,6960.0,7676.0,9464.0,0.0,47.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,246.0,20191103T102211_20191103T102205_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
