system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,65.0,1.0,30.0,15.0,36.0,134.0,131.0,170.0,12.0,29.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,14.0,14.0,454.0,20190216T102111_20190216T102131_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
1,65.0,1.0,27.0,21.0,11.0,137.0,118.0,174.0,15.0,26.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,13.0,452.0,20190216T102111_20190216T102131_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
2,96.0,156.0,80.0,63.0,158.0,408.0,238.0,392.0,163.0,174.0,139.0,126.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,42.0,26.0,2035.0,20190726T102031_20190726T102028_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
3,96.0,157.0,81.0,67.0,170.0,408.0,232.0,394.0,165.0,174.0,139.0,127.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,42.0,24.0,2024.0,20190726T102031_20190726T102028_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
4,101.0,288.0,91.0,93.0,284.0,379.0,291.0,332.0,225.0,222.0,190.0,164.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,39.0,30.0,682.0,20190407T102021_20190407T102458_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
5,107.0,273.0,89.0,92.0,282.0,386.0,282.0,327.0,217.0,214.0,193.0,151.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,40.0,29.0,699.0,20190407T102021_20190407T102458_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
6,65.0,294.0,85.0,72.0,312.0,345.0,241.0,350.0,198.0,202.0,180.0,145.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,36.0,25.0,700.0,20190419T101029_20190419T101030_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
7,65.0,289.0,85.0,73.0,319.0,345.0,253.0,352.0,198.0,205.0,179.0,144.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,36.0,26.0,708.0,20190419T101029_20190419T101030_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
8,83.0,247.0,81.0,64.0,300.0,370.0,248.0,322.0,230.0,223.0,200.0,165.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,38.0,26.0,712.0,20190402T102029_20190402T102026_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
9,89.0,232.0,79.0,63.0,300.0,371.0,251.0,316.0,216.0,213.0,197.0,160.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,39.0,26.0,724.0,20190402T102029_20190402T102026_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
10,198.0,273.0,87.0,88.0,231.0,281.0,190.0,364.0,190.0,175.0,154.0,114.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,29.0,20.0,1317.0,20190911T101021_20190911T101023_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
11,114.0,399.0,118.0,107.0,344.0,265.0,225.0,308.0,174.0,167.0,166.0,135.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,27.0,23.0,697.0,20191210T101411_20191210T101409_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
12,192.0,283.0,89.0,89.0,233.0,297.0,182.0,364.0,197.0,183.0,168.0,122.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,31.0,19.0,1316.0,20190911T101021_20190911T101023_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
13,95.0,233.0,54.0,55.0,272.0,306.0,216.0,245.0,124.0,116.0,101.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,32.0,22.0,588.0,20190409T101029_20190409T101028_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
14,312.0,394.0,117.0,84.0,376.0,504.0,370.0,616.0,452.0,449.0,368.0,340.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,52.0,38.0,2879.0,20190825T102031_20190825T102430_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
15,126.0,370.0,113.0,103.0,303.0,243.0,203.0,281.0,153.0,136.0,127.0,114.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,25.0,21.0,690.0,20191210T101411_20191210T101409_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
16,300.0,417.0,127.0,86.0,405.0,517.0,409.0,627.0,471.0,465.0,390.0,358.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,52.0,41.0,2842.0,20190825T102031_20190825T102430_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
17,59.0,138.0,121.0,116.0,220.0,347.0,244.0,335.0,163.0,175.0,169.0,142.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,36.0,26.0,655.0,20190422T102029_20190422T102029_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
18,59.0,135.0,119.0,113.0,211.0,337.0,241.0,336.0,167.0,174.0,169.0,143.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,35.0,26.0,652.0,20190422T102029_20190422T102029_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
19,95.0,236.0,53.0,54.0,259.0,305.0,211.0,250.0,127.0,120.0,106.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,31.0,22.0,572.0,20190409T101029_20190409T101028_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
20,90.0,302.0,75.0,85.0,290.0,612.0,345.0,608.0,176.0,184.0,145.0,108.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,63.0,36.0,1758.0,20190603T101031_20190603T101041_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
21,90.0,303.0,77.0,81.0,279.0,599.0,346.0,608.0,178.0,186.0,139.0,106.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,61.0,36.0,1772.0,20190603T101031_20190603T101041_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
22,59.0,202.0,44.0,50.0,284.0,234.0,194.0,267.0,122.0,114.0,114.0,96.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,24.0,20.0,594.0,20190218T101059_20190218T101421_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
23,59.0,200.0,44.0,55.0,271.0,247.0,201.0,264.0,127.0,112.0,113.0,97.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,26.0,21.0,588.0,20190218T101059_20190218T101421_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
24,65.0,130.0,71.0,66.0,152.0,230.0,184.0,277.0,113.0,108.0,102.0,80.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,24.0,20.0,840.0,20190417T102031_20190417T102431_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
25,138.0,244.0,13.0,22.0,351.0,209.0,122.0,229.0,60.0,66.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,22.0,13.0,1455.0,20191205T101309_20191205T101308_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
26,138.0,240.0,11.0,18.0,365.0,208.0,141.0,214.0,67.0,47.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,22.0,15.0,1443.0,20191205T101309_20191205T101308_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
27,65.0,134.0,72.0,63.0,144.0,238.0,185.0,275.0,117.0,109.0,106.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,25.0,20.0,872.0,20190417T102031_20190417T102431_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
28,186.0,284.0,74.0,71.0,282.0,380.0,235.0,367.0,189.0,214.0,150.0,146.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,39.0,24.0,2567.0,20190728T101029_20190728T101332_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
29,96.0,179.0,62.0,48.0,132.0,280.0,146.0,319.0,96.0,93.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,29.0,15.0,2317.0,20190723T101031_20190723T101347_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
30,114.0,367.0,27.0,13.0,317.0,178.0,141.0,216.0,98.0,113.0,91.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,19.0,15.0,1611.0,20191220T101431_20191220T101426_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
31,84.0,217.0,229.0,197.0,218.0,296.0,250.0,404.0,299.0,305.0,289.0,279.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,31.0,27.0,2201.0,20191014T102031_20191014T102207_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
32,102.0,173.0,218.0,191.0,196.0,254.0,249.0,377.0,275.0,276.0,266.0,262.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,27.0,27.0,2234.0,20191014T102031_20191014T102207_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
33,192.0,273.0,71.0,67.0,291.0,390.0,229.0,362.0,182.0,204.0,143.0,134.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,40.0,24.0,2561.0,20190728T101029_20190728T101332_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
34,90.0,187.0,66.0,52.0,150.0,280.0,143.0,324.0,106.0,102.0,79.0,74.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,29.0,15.0,2321.0,20190723T101031_20190723T101347_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
35,156.0,281.0,86.0,77.0,222.0,276.0,190.0,401.0,217.0,216.0,163.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,29.0,20.0,1432.0,20190822T101031_20190822T101027_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
36,156.0,279.0,85.0,74.0,207.0,281.0,194.0,394.0,218.0,215.0,161.0,142.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,29.0,20.0,1434.0,20190822T101031_20190822T101027_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
37,120.0,351.0,32.0,5.0,332.0,172.0,117.0,197.0,84.0,88.0,74.0,58.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,18.0,12.0,1624.0,20191220T101431_20191220T101426_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
38,240.0,431.0,231.0,199.0,386.0,586.0,411.0,611.0,371.0,386.0,317.0,313.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,59.0,42.0,3351.0,20190626T102031_20190626T102028_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
39,126.0,299.0,87.0,66.0,237.0,224.0,169.0,240.0,90.0,108.0,72.0,89.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,23.0,18.0,958.0,20191130T101401_20191130T101406_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
40,228.0,447.0,235.0,202.0,381.0,557.0,402.0,612.0,379.0,393.0,320.0,328.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,56.0,39.0,3348.0,20190626T102031_20190626T102028_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
41,261.0,278.0,351.0,268.0,303.0,456.0,371.0,514.0,401.0,440.0,454.0,422.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,47.0,38.0,1705.0,20190424T101031_20190424T101032_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
42,244.0,300.0,354.0,268.0,328.0,475.0,384.0,529.0,426.0,463.0,487.0,445.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,49.0,40.0,1704.0,20190424T101031_20190424T101032_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
43,126.0,301.0,86.0,66.0,226.0,239.0,188.0,256.0,93.0,112.0,77.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,25.0,20.0,945.0,20191130T101401_20191130T101406_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
44,138.0,197.0,61.0,47.0,173.0,296.0,194.0,351.0,91.0,86.0,69.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,31.0,20.0,1591.0,20190613T101031_20190613T101027_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
45,102.0,316.0,76.0,73.0,258.0,366.0,237.0,405.0,178.0,190.0,162.0,129.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,38.0,25.0,1530.0,20190623T101031_20190623T101029_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
46,102.0,315.0,75.0,80.0,262.0,369.0,236.0,403.0,179.0,185.0,160.0,131.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,38.0,24.0,1521.0,20190623T101031_20190623T101029_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
47,144.0,452.0,133.0,95.0,315.0,372.0,391.0,439.0,301.0,325.0,251.0,300.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,38.0,41.0,921.0,20191213T102421_20191213T102424_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
48,306.0,252.0,86.0,107.0,286.0,408.0,231.0,509.0,136.0,133.0,67.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,42.0,24.0,3175.0,20190827T101029_20190827T101554_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
49,138.0,481.0,143.0,90.0,354.0,432.0,437.0,467.0,355.0,356.0,270.0,311.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,46.0,46.0,928.0,20191213T102421_20191213T102424_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
50,312.0,243.0,83.0,103.0,279.0,386.0,202.0,492.0,126.0,121.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,40.0,21.0,3171.0,20190827T101029_20190827T101554_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
51,138.0,199.0,63.0,49.0,169.0,294.0,185.0,350.0,93.0,89.0,68.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,30.0,19.0,1591.0,20190613T101031_20190613T101027_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
52,174.0,2118.0,3209.0,2267.0,3108.0,3022.0,2862.0,3062.0,3076.0,2995.0,3874.0,3075.0,71.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,1998.0,20190713T101031_20190713T101515_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
53,84.0,121.0,77.0,68.0,81.0,157.0,109.0,272.0,100.0,97.0,73.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,16.0,12.0,1528.0,20190921T101031_20190921T101152_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
54,66.0,162.0,125.0,120.0,248.0,352.0,258.0,418.0,198.0,195.0,199.0,154.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,37.0,28.0,668.0,20190512T102029_20190512T102248_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
55,96.0,199.0,154.0,136.0,235.0,278.0,219.0,366.0,215.0,232.0,205.0,169.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,29.0,23.0,1161.0,20190906T101029_20190906T101026_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
56,90.0,209.0,156.0,138.0,241.0,280.0,228.0,370.0,223.0,243.0,214.0,177.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,29.0,24.0,1165.0,20190906T101029_20190906T101026_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
57,174.0,2503.0,3597.0,2581.0,3704.0,3550.0,3422.0,3532.0,3505.0,3453.0,4480.0,3534.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1985.0,20190713T101031_20190713T101515_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
58,83.0,323.0,127.0,62.0,249.0,188.0,198.0,308.0,153.0,150.0,140.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,20.0,21.0,616.0,20190114T101351_20190114T101352_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
59,103.0,487.0,147.0,133.0,541.0,626.0,428.0,674.0,412.0,417.0,363.0,303.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,65.0,45.0,2091.0,20190601T102029_20190601T102031_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
60,66.0,168.0,123.0,117.0,231.0,350.0,251.0,413.0,191.0,197.0,191.0,154.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,35.0,26.0,669.0,20190512T102029_20190512T102248_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
61,104.0,164.0,172.0,119.0,246.0,346.0,255.0,408.0,269.0,278.0,231.0,213.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,36.0,26.0,1113.0,20190320T101029_20190320T101437_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
62,105.0,491.0,146.0,134.0,541.0,639.0,430.0,668.0,417.0,415.0,363.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,65.0,44.0,2097.0,20190601T102029_20190601T102031_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
63,84.0,120.0,78.0,69.0,92.0,146.0,118.0,272.0,101.0,101.0,77.0,69.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,12.0,1533.0,20190921T101031_20190921T101152_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
64,104.0,177.0,176.0,124.0,306.0,336.0,263.0,408.0,272.0,292.0,237.0,223.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,35.0,27.0,1117.0,20190320T101029_20190320T101437_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
65,108.0,382.0,89.0,52.0,351.0,345.0,220.0,345.0,216.0,238.0,192.0,165.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,36.0,23.0,1675.0,20190718T101039_20190718T101040_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
66,77.0,345.0,140.0,75.0,219.0,191.0,244.0,316.0,166.0,169.0,121.0,127.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,20.0,25.0,610.0,20190114T101351_20190114T101352_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
67,107.0,386.0,92.0,55.0,320.0,350.0,226.0,372.0,224.0,242.0,188.0,168.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,36.0,23.0,1687.0,20190718T101039_20190718T101040_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
68,84.0,346.0,165.0,125.0,303.0,246.0,194.0,278.0,253.0,227.0,213.0,215.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,25.0,20.0,950.0,20191029T102039_20191029T102520_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
69,113.0,228.0,121.0,100.0,267.0,290.0,243.0,279.0,162.0,177.0,162.0,132.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,30.0,25.0,656.0,20190330T101029_20190330T101153_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
70,107.0,233.0,121.0,102.0,282.0,328.0,245.0,286.0,170.0,188.0,154.0,139.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,34.0,25.0,657.0,20190330T101029_20190330T101153_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
71,120.0,397.0,106.0,86.0,444.0,548.0,367.0,564.0,338.0,362.0,319.0,266.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,56.0,38.0,1866.0,20190519T101039_20190519T101033_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
72,84.0,271.0,192.0,148.0,313.0,284.0,241.0,307.0,265.0,246.0,243.0,226.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,29.0,25.0,952.0,20191029T102039_20191029T102520_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
73,120.0,398.0,108.0,86.0,422.0,558.0,362.0,561.0,338.0,365.0,310.0,269.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,57.0,37.0,1872.0,20190519T101039_20190519T101033_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
74,126.0,204.0,58.0,58.0,239.0,286.0,180.0,387.0,144.0,158.0,122.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,30.0,20.0,1667.0,20190711T102029_20190711T102032_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
75,114.0,128.0,283.0,262.0,170.0,291.0,241.0,435.0,301.0,305.0,284.0,280.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,30.0,25.0,1101.0,20190914T102021_20190914T102608_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
76,90.0,322.0,139.0,138.0,362.0,469.0,334.0,522.0,229.0,246.0,195.0,159.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,48.0,34.0,914.0,20190529T101039_20190529T101232_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
77,113.0,225.0,73.0,61.0,222.0,272.0,212.0,252.0,131.0,145.0,135.0,105.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,28.0,22.0,1006.0,20190404T101031_20190404T101025_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
78,108.0,140.0,302.0,275.0,205.0,321.0,290.0,459.0,328.0,325.0,285.0,303.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,33.0,30.0,1102.0,20190914T102021_20190914T102608_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
79,90.0,316.0,145.0,143.0,367.0,471.0,333.0,517.0,230.0,244.0,200.0,164.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,48.0,34.0,910.0,20190529T101039_20190529T101232_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
