system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
80,195.0,220.0,189.0,137.0,328.0,354.0,256.0,272.0,262.0,278.0,273.0,261.0,499.0,0.0,0.0,0.0,3.0,34.0,36.0,27.0,2013.0,20180904T102019_20180904T102014_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
81,179.0,1.0,47.0,53.0,95.0,279.0,142.0,102.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,28.0,14.0,1375.0,20180812T101019_20180812T101124_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
82,160.0,39.0,61.0,37.0,193.0,295.0,201.0,235.0,153.0,148.0,129.0,114.0,92.0,0.0,0.0,0.0,6.0,19.0,30.0,20.0,1180.0,20180417T102019_20180417T102021_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
83,134.0,32.0,64.0,60.0,189.0,336.0,181.0,158.0,64.0,78.0,68.0,63.0,57.0,0.0,0.0,0.0,6.0,20.0,35.0,20.0,1420.0,20180812T101019_20180812T101124_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
84,171.0,8251.0,6468.0,5606.0,8049.0,7533.0,7425.0,7783.0,7492.0,7414.0,7587.0,7321.0,10201.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1587.0,20180414T101019_20180414T101536_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
85,97.0,157.0,37.0,17.0,399.0,677.0,306.0,237.0,102.0,115.0,83.0,61.0,28.0,0.0,0.0,0.0,6.0,41.0,68.0,31.0,1735.0,20180716T102019_20180716T102549_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
86,169.0,169.0,67.0,101.0,359.0,789.0,354.0,286.0,91.0,85.0,53.0,54.0,18.0,0.0,0.0,0.0,6.0,37.0,81.0,36.0,2810.0,20180728T101031_20180728T101340_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
87,242.0,120.0,33.0,35.0,116.0,227.0,92.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,12.0,24.0,10.0,2123.0,20180817T101021_20180817T101024_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
88,142.0,51.0,201.0,140.0,284.0,364.0,294.0,302.0,313.0,335.0,332.0,317.0,465.0,0.0,0.0,0.0,3.0,30.0,37.0,30.0,1808.0,20180904T102019_20180904T102014_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
89,166.0,8306.0,6492.0,5624.0,8089.0,7561.0,7427.0,7798.0,7570.0,7505.0,7680.0,7403.0,10184.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1580.0,20180414T101019_20180414T101536_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
90,112.0,128.0,23.0,7.0,182.0,197.0,93.0,67.0,,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,19.0,21.0,9.0,1416.0,20180909T102021_20180909T102205_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
91,261.0,436.0,272.0,218.0,444.0,545.0,410.0,458.0,471.0,501.0,411.0,511.0,1002.0,0.0,0.0,0.0,2.0,46.0,56.0,42.0,2721.0,20180601T102021_20180601T102024_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
92,107.0,242.0,88.0,110.0,420.0,821.0,399.0,345.0,186.0,186.0,142.0,142.0,128.0,0.0,0.0,0.0,6.0,43.0,84.0,41.0,2888.0,20180728T101031_20180728T101340_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
93,83.0,8704.0,7717.0,7128.0,9168.0,8936.0,8784.0,9036.0,9072.0,8942.0,10040.0,9071.0,14980.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,774.0,20181024T102059_20181024T102428_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
94,118.0,2219.0,2497.0,2591.0,2261.0,2052.0,2104.0,2272.0,2395.0,2460.0,2549.0,2498.0,2912.0,0.0,0.0,2048.0,8.0,230.0,209.0,214.0,301.0,20180226T102019_20180226T102050_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
95,165.0,3003.0,3449.0,2984.0,2875.0,2844.0,2818.0,2975.0,3054.0,3024.0,3383.0,3088.0,4660.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,736.0,20180402T102021_20180402T102435_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
96,89.0,2262.0,2502.0,2596.0,2284.0,2070.0,2110.0,2273.0,2408.0,2477.0,2566.0,2515.0,2869.0,0.0,0.0,2048.0,8.0,232.0,211.0,215.0,283.0,20180226T102019_20180226T102050_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
97,95.0,148.0,27.0,9.0,169.0,205.0,111.0,85.0,13.0,15.0,14.0,4.0,1.0,0.0,0.0,0.0,6.0,18.0,21.0,12.0,1372.0,20180909T102021_20180909T102205_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
98,83.0,8621.0,7712.0,7164.0,9104.0,8880.0,8752.0,9064.0,9080.0,8932.0,10016.0,9045.0,15415.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,878.0,20181024T102059_20181024T102428_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
99,201.0,13580.0,4943.0,3511.0,12827.0,11369.0,10791.0,10906.0,10345.0,10042.0,9762.0,9749.0,12692.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,868.0,20180308T102019_20180308T102241_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
100,154.0,662.0,149.0,134.0,673.0,754.0,528.0,477.0,330.0,337.0,319.0,294.0,312.0,0.0,0.0,0.0,6.0,68.0,76.0,53.0,2062.0,20180512T102031_20180512T102148_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
101,94.0,421.0,361.0,214.0,675.0,698.0,600.0,518.0,451.0,480.0,732.0,391.0,519.0,0.0,0.0,0.0,3.0,69.0,71.0,61.0,1014.0,20180701T102021_20180701T102404_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
102,150.0,534.0,222.0,222.0,454.0,651.0,398.0,374.0,268.0,297.0,244.0,262.0,784.0,0.0,0.0,0.0,6.0,47.0,67.0,42.0,2169.0,20180708T101031_20180708T101025_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
103,142.0,1073.0,330.0,295.0,937.0,828.0,733.0,677.0,596.0,651.0,611.0,608.0,555.0,0.0,0.0,1024.0,6.0,95.0,84.0,74.0,229.0,20180228T101021_20180228T101021_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
104,159.0,302.0,232.0,171.0,330.0,388.0,305.0,328.0,289.0,301.0,280.0,287.0,259.0,0.0,0.0,0.0,6.0,34.0,40.0,31.0,1540.0,20181016T101021_20181016T101021_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
105,142.0,96.0,26.0,38.0,263.0,319.0,170.0,155.0,63.0,51.0,29.0,16.0,,0.0,0.0,0.0,6.0,27.0,33.0,18.0,2253.0,20180815T102019_20180815T102017_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
106,89.0,5939.0,1399.0,985.0,4776.0,4304.0,4096.0,4138.0,4081.0,4073.0,3748.0,4012.0,5202.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,333.0,20180924T102019_20180924T102602_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
107,153.0,2263.0,1166.0,1112.0,2192.0,2052.0,1840.0,1999.0,1901.0,1875.0,2082.0,1835.0,5523.0,0.0,0.0,2048.0,8.0,223.0,209.0,187.0,1571.0,20180412T102021_20180412T102024_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
108,89.0,12425.0,6878.0,5627.0,11936.0,11608.0,11448.0,12360.0,11674.0,11348.0,11376.0,11004.0,15538.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2228.0,20180805T102019_20180805T102019_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
109,171.0,2158.0,1286.0,1210.0,1964.0,1788.0,1578.0,1682.0,1733.0,1739.0,1770.0,1757.0,4430.0,0.0,0.0,2048.0,8.0,200.0,182.0,161.0,1700.0,20180916T101021_20180916T101512_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
110,94.0,5925.0,1396.0,982.0,4764.0,4296.0,4086.0,4136.0,4080.0,4070.0,3742.0,4008.0,5265.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,334.0,20180924T102019_20180924T102602_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
111,124.0,9678.0,6287.0,5409.0,8765.0,8391.0,8224.0,8345.0,8134.0,8106.0,7464.0,7963.0,8740.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,678.0,20180315T101019_20180315T101038_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
112,130.0,52.0,83.0,81.0,197.0,268.0,192.0,161.0,119.0,118.0,86.0,85.0,51.0,0.0,0.0,0.0,6.0,20.0,28.0,20.0,1438.0,20180524T101019_20180524T101022_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
113,278.0,7472.0,4170.0,2782.0,7540.0,6800.0,6300.0,6578.0,6436.0,6322.0,6740.0,6213.0,8765.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1526.0,20180827T101021_20180827T101023_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
114,136.0,11989.0,7045.0,6120.0,11248.0,10456.0,10080.0,10886.0,10177.0,9786.0,10104.0,9386.0,15874.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2396.0,20180713T101029_20180713T101023_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
115,77.0,6034.0,1401.0,983.0,4820.0,4312.0,4078.0,4116.0,4064.0,4053.0,3742.0,3996.0,5149.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,335.0,20180924T102019_20180924T102016_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
116,201.0,2320.0,2251.0,2258.0,1231.0,1309.0,1728.0,1740.0,1847.0,2107.0,1572.0,2354.0,3229.0,0.0,0.0,0.0,8.0,125.0,133.0,176.0,365.0,20180114T101349_20180114T101347_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
117,130.0,16.0,152.0,117.0,182.0,232.0,189.0,211.0,163.0,171.0,169.0,164.0,226.0,0.0,0.0,0.0,6.0,18.0,23.0,19.0,1335.0,20180404T101019_20180404T101021_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
118,112.0,7052.0,5578.0,5199.0,6576.0,6508.0,6244.0,6526.0,6381.0,6239.0,6380.0,6059.0,9579.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1138.0,20181019T102031_20181019T102029_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
119,160.0,2228.0,1307.0,1223.0,2026.0,1844.0,1632.0,1734.0,1773.0,1775.0,1810.0,1795.0,4468.0,0.0,0.0,2048.0,8.0,206.0,189.0,167.0,1709.0,20180916T101021_20180916T101512_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
120,95.0,440.0,365.0,217.0,695.0,713.0,614.0,533.0,460.0,485.0,741.0,396.0,578.0,0.0,0.0,0.0,3.0,71.0,73.0,63.0,1123.0,20180701T102021_20180701T102404_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
121,230.0,564.0,128.0,127.0,585.0,693.0,480.0,412.0,210.0,206.0,205.0,174.0,221.0,0.0,0.0,0.0,6.0,59.0,70.0,48.0,2113.0,20180512T102031_20180512T102148_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
122,136.0,4557.0,2586.0,2520.0,3666.0,3152.0,3250.0,3950.0,4190.0,4190.0,3732.0,4187.0,13952.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1757.0,20180921T101019_20180921T101017_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
123,77.0,5970.0,1395.0,979.0,4780.0,4276.0,4046.0,4092.0,4044.0,4034.0,3724.0,3977.0,5129.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,335.0,20180924T102019_20180924T102016_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
124,112.0,1964.0,879.0,972.0,998.0,765.0,769.0,771.0,770.0,826.0,711.0,874.0,2226.0,0.0,0.0,1024.0,6.0,102.0,78.0,79.0,637.0,20181210T101409_20181210T101406_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
125,142.0,404.0,401.0,373.0,525.0,466.0,565.0,524.0,570.0,540.0,660.0,605.0,521.0,0.0,0.0,0.0,2.0,53.0,47.0,57.0,287.0,20180122T102321_20180122T102323_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
126,211.0,570.0,267.0,223.0,637.0,874.0,621.0,582.0,369.0,369.0,341.0,298.0,344.0,0.0,0.0,0.0,6.0,64.0,88.0,63.0,1936.0,20180611T102021_20180611T102022_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
127,142.0,621.0,284.0,232.0,688.0,907.0,655.0,632.0,454.0,455.0,431.0,391.0,559.0,0.0,0.0,0.0,6.0,70.0,93.0,67.0,2285.0,20180611T102021_20180611T102022_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
128,350.0,486.0,252.0,209.0,429.0,493.0,339.0,380.0,354.0,378.0,295.0,400.0,852.0,0.0,0.0,0.0,2.0,44.0,51.0,35.0,2657.0,20180601T102021_20180601T102024_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
129,165.0,3422.0,1657.0,1475.0,2884.0,2820.0,2576.0,2860.0,3085.0,3202.0,3204.0,3231.0,6314.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1401.0,20180810T102021_20180810T102023_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
130,100.0,4061.0,3114.0,2711.0,4014.0,3352.0,3200.0,3434.0,3320.0,3242.0,3614.0,3290.0,4700.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1311.0,20181125T101331_20181125T101402_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
131,148.0,2174.0,2095.0,2355.0,1766.0,1838.0,2070.0,2352.0,2519.0,2803.0,2286.0,2904.0,6874.0,0.0,0.0,2048.0,8.0,180.0,187.0,211.0,1601.0,20180901T101019_20180901T101015_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
132,124.0,71.0,117.0,111.0,168.0,223.0,165.0,192.0,132.0,141.0,135.0,145.0,107.0,0.0,0.0,0.0,6.0,17.0,22.0,16.0,203.0,20180318T102019_20180318T102016_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
133,77.0,12458.0,6820.0,5569.0,11736.0,11424.0,11240.0,12123.0,11491.0,11198.0,11240.0,10878.0,15528.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2109.0,20180805T102019_20180805T102019_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
134,207.0,1203.0,972.0,796.0,1250.0,1249.0,1200.0,1278.0,1268.0,1235.0,1506.0,1286.0,1817.0,0.0,0.0,2048.0,10.0,127.0,127.0,122.0,542.0,20180330T101021_20180330T101439_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
135,148.0,170.0,53.0,36.0,183.0,255.0,155.0,141.0,43.0,44.0,55.0,48.0,1.0,0.0,0.0,0.0,6.0,18.0,26.0,15.0,1675.0,20180429T101031_20180429T101258_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
136,208.0,131.0,102.0,96.0,288.0,474.0,331.0,264.0,118.0,89.0,96.0,84.0,91.0,0.0,0.0,0.0,6.0,29.0,48.0,33.0,2030.0,20180509T101031_20180509T101027_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
137,124.0,4788.0,5071.0,4632.0,4728.0,4424.0,4236.0,4518.0,4784.0,4815.0,4948.0,4771.0,4991.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1911.0,20180626T102019_20180626T102022_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
138,136.0,3101.0,3442.0,2965.0,2856.0,2822.0,2792.0,2938.0,3043.0,3026.0,3385.0,3095.0,4329.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,623.0,20180402T102021_20180402T102435_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
139,130.0,792.0,317.0,241.0,802.0,777.0,648.0,631.0,646.0,613.0,618.0,589.0,633.0,0.0,0.0,2048.0,10.0,81.0,79.0,66.0,448.0,20180221T102031_20180221T102033_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
140,77.0,3865.0,2846.0,2403.0,2842.0,3062.0,3208.0,3353.0,3409.0,3415.0,3270.0,3491.0,5751.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,548.0,20181118T102311_20181118T102312_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
141,112.0,3824.0,3794.0,3142.0,3262.0,3054.0,3482.0,3738.0,3810.0,3728.0,3774.0,3713.0,8834.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1741.0,20180616T102019_20180616T102021_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
142,189.0,3634.0,1769.0,1713.0,3200.0,3042.0,2742.0,3107.0,3290.0,3356.0,3436.0,3375.0,9179.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1467.0,20181009T102021_20181009T102559_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
143,165.0,6062.0,4827.0,4872.0,4885.0,4527.0,4708.0,5161.0,5159.0,5118.0,4710.0,5073.0,5510.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,366.0,20180127T102259_20180127T102314_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
144,77.0,9077.0,3437.0,3601.0,9448.0,8656.0,8248.0,8611.0,7981.0,7680.0,8584.0,7257.0,15483.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1186.0,20181203T102359_20181203T102604_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
145,178.0,4042.0,3865.0,3188.0,3430.0,3222.0,3682.0,3943.0,3960.0,3845.0,3890.0,3812.0,9658.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1814.0,20180616T102019_20180616T102021_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
146,124.0,350.0,227.0,223.0,436.0,635.0,392.0,376.0,285.0,319.0,263.0,284.0,673.0,0.0,0.0,0.0,6.0,45.0,65.0,40.0,2222.0,20180708T101031_20180708T101025_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
147,325.0,2650.0,2487.0,2465.0,2318.0,2292.0,2136.0,2394.0,2653.0,2806.0,2676.0,2937.0,5661.0,0.0,0.0,2048.0,8.0,236.0,233.0,218.0,1970.0,20180718T101031_20180718T101539_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
148,112.0,6735.0,3461.0,2258.0,6817.0,5708.0,5648.0,5662.0,5451.0,5324.0,5878.0,5181.0,4344.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,400.0,20180104T101409_20180104T101403_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
149,130.0,658.0,624.0,418.0,850.0,717.0,650.0,672.0,628.0,536.0,922.0,464.0,1350.0,0.0,0.0,0.0,3.0,87.0,73.0,67.0,2047.0,20180618T101021_20180618T101024_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
150,213.0,409.0,312.0,268.0,637.0,935.0,566.0,559.0,492.0,524.0,489.0,478.0,1276.0,0.0,0.0,2048.0,2.0,65.0,95.0,58.0,3042.0,20180802T101019_20180802T101020_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
151,101.0,1687.0,871.0,946.0,850.0,684.0,717.0,710.0,728.0,794.0,692.0,853.0,1643.0,0.0,0.0,1024.0,6.0,87.0,70.0,73.0,397.0,20181210T101409_20181210T101406_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
152,201.0,3708.0,3947.0,3560.0,3703.0,3630.0,3845.0,3909.0,4050.0,3942.0,4298.0,4130.0,4040.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,562.0,20180109T101401_20180109T101536_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
153,201.0,900.0,308.0,284.0,793.0,719.0,653.0,604.0,504.0,564.0,523.0,521.0,502.0,0.0,0.0,1024.0,6.0,80.0,73.0,66.0,254.0,20180228T101021_20180228T101021_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
154,201.0,689.0,592.0,403.0,843.0,646.0,563.0,564.0,473.0,374.0,784.0,302.0,1124.0,0.0,0.0,0.0,3.0,86.0,66.0,58.0,1895.0,20180618T101021_20180618T101024_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
155,124.0,268.0,135.0,121.0,207.0,203.0,161.0,157.0,114.0,118.0,109.0,117.0,239.0,0.0,0.0,0.0,6.0,22.0,21.0,18.0,1240.0,20181006T101021_20181006T101510_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
156,124.0,4824.0,5102.0,4682.0,4764.0,4460.0,4276.0,4584.0,4828.0,4847.0,4976.0,4798.0,5497.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2090.0,20180626T102019_20180626T102022_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
