system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
79,113.0,321.0,78.0,72.0,261.0,312.0,199.0,234.0,178.0,181.0,141.0,86.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,32.0,21.0,1005.0,20190404T101031_20190404T101025_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
80,228.0,454.0,84.0,98.0,391.0,414.0,242.0,230.0,241.0,237.0,196.0,161.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,43.0,25.0,2603.0,20190606T102031_20190606T102358_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
81,154.0,218.0,139.0,116.0,302.0,285.0,235.0,216.0,163.0,185.0,159.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,29.0,24.0,886.0,20190228T101029_20190228T101023_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
82,161.0,208.0,138.0,118.0,310.0,291.0,216.0,211.0,153.0,173.0,147.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,30.0,22.0,891.0,20190228T101029_20190228T101023_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
83,342.0,8375.0,5063.0,4479.0,7088.0,6624.0,6344.0,6662.0,6569.0,6590.0,6421.0,10328.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,3112.0,20190611T102029_20190611T102030_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
84,114.0,615.0,181.0,148.0,591.0,852.0,472.0,430.0,249.0,238.0,219.0,704.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,87.0,48.0,1903.0,20190701T102029_20190701T102032_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
85,108.0,606.0,194.0,155.0,637.0,918.0,496.0,456.0,268.0,266.0,240.0,638.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,94.0,51.0,1890.0,20190701T102029_20190701T102032_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
86,342.0,8228.0,5050.0,4474.0,7028.0,6572.0,6280.0,6610.0,6544.0,6585.0,6434.0,10125.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,3105.0,20190611T102029_20190611T102030_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
87,156.0,510.0,66.0,51.0,462.0,440.0,274.0,265.0,203.0,193.0,150.0,222.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,45.0,28.0,2173.0,20190721T102029_20190721T102325_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
88,156.0,501.0,63.0,51.0,461.0,435.0,270.0,267.0,203.0,186.0,143.0,233.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,45.0,28.0,2173.0,20190721T102029_20190721T102325_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
89,96.0,4841.0,4420.0,4122.0,4660.0,4376.0,4372.0,4505.0,4333.0,4274.0,4291.0,3920.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,849.0,20191110T101241_20191110T101236_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
90,102.0,708.0,1513.0,765.0,1592.0,1700.0,1316.0,1365.0,1512.0,1464.0,1146.0,1075.0,0.0,0.0,0.0,0.0,0.0,10.0,162.0,173.0,134.0,618.0,20190507T102031_20190507T102226_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
91,102.0,763.0,1330.0,661.0,1648.0,1668.0,1134.0,1190.0,1261.0,1229.0,947.0,1095.0,0.0,0.0,0.0,0.0,0.0,6.0,168.0,170.0,116.0,613.0,20190507T102031_20190507T102226_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
92,108.0,5603.0,5917.0,4800.0,5840.0,5516.0,5260.0,5894.0,5954.0,5961.0,5786.0,7488.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1524.0,20190517T102031_20190517T102508_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
93,300.0,2964.0,2768.0,2401.0,3134.0,2784.0,2320.0,2611.0,2716.0,2917.0,2958.0,5992.0,54.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,236.0,2712.0,20190830T102029_20190830T102552_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
94,77.0,291.0,1.0,1.0,308.0,113.0,90.0,74.0,37.0,45.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,12.0,10.0,599.0,20190102T102429_20190102T102505_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
95,276.0,3623.0,3119.0,3047.0,3566.0,3396.0,2424.0,3123.0,3392.0,3522.0,3560.0,13269.0,61.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,247.0,2696.0,20190901T101031_20190901T101134_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
96,300.0,2775.0,2767.0,2346.0,3146.0,2888.0,2374.0,2632.0,2708.0,2870.0,2915.0,5634.0,59.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,242.0,2725.0,20190830T102029_20190830T102552_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
97,270.0,3682.0,3134.0,3058.0,3484.0,3342.0,2442.0,3177.0,3399.0,3542.0,3565.0,13398.0,63.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,249.0,2687.0,20190901T101031_20190901T101134_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
98,108.0,5389.0,6107.0,4987.0,5912.0,5596.0,5404.0,6113.0,6162.0,6163.0,5964.0,7275.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1521.0,20190517T102031_20190517T102508_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
99,96.0,4655.0,4285.0,3987.0,4568.0,4268.0,4232.0,4383.0,4223.0,4146.0,4165.0,3722.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,855.0,20191110T101241_20191110T101236_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
100,120.0,1336.0,1057.0,800.0,1524.0,1522.0,1218.0,1411.0,1670.0,1726.0,1662.0,3625.0,11.0,0.0,0.0,0.0,2048.0,8.0,155.0,155.0,124.0,1748.0,20190618T101029_20190618T101307_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
101,138.0,9104.0,5131.0,4404.0,8248.0,6896.0,6600.0,7396.0,7186.0,7068.0,7014.0,14397.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1659.0,20190812T101031_20190812T101028_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
102,96.0,6019.0,6158.0,5481.0,4048.0,4848.0,5616.0,6359.0,6691.0,6728.0,6624.0,11375.0,80.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,2045.0,20190810T102029_20190810T102030_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
103,77.0,282.0,3.0,6.0,300.0,111.0,88.0,74.0,29.0,49.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,12.0,8.0,592.0,20190102T102429_20190102T102505_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
104,96.0,6312.0,6106.0,5368.0,4160.0,5136.0,5644.0,6418.0,6690.0,6700.0,6556.0,12467.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2041.0,20190810T102029_20190810T102030_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
105,240.0,626.0,100.0,74.0,532.0,709.0,428.0,421.0,253.0,242.0,219.0,247.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,73.0,44.0,2126.0,20190802T101031_20190802T101344_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
106,120.0,1345.0,1061.0,804.0,1522.0,1520.0,1222.0,1408.0,1681.0,1738.0,1678.0,3662.0,11.0,0.0,0.0,0.0,2048.0,8.0,155.0,155.0,125.0,1759.0,20190618T101029_20190618T101307_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
107,126.0,8847.0,5219.0,4493.0,7936.0,6696.0,6680.0,7378.0,7190.0,7086.0,7061.0,14157.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1656.0,20190812T101031_20190812T101028_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
108,240.0,627.0,100.0,74.0,539.0,720.0,429.0,425.0,263.0,246.0,225.0,252.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,74.0,44.0,2140.0,20190802T101031_20190802T101344_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
109,148.0,632.0,486.0,378.0,616.0,504.0,413.0,443.0,445.0,501.0,482.0,500.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,52.0,42.0,1219.0,20190221T102039_20190221T102520_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
110,84.0,1235.0,1883.0,1890.0,1228.0,1290.0,1228.0,1431.0,1741.0,1823.0,1944.0,3439.0,12.0,0.0,0.0,0.0,2048.0,8.0,125.0,132.0,125.0,795.0,20191006T101029_20191006T101025_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
111,119.0,539.0,96.0,46.0,491.0,325.0,278.0,215.0,192.0,198.0,174.0,104.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,34.0,29.0,573.0,20190122T102329_20190122T102330_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
112,65.0,2308.0,2620.0,2390.0,2578.0,2300.0,2322.0,2445.0,2637.0,2623.0,2629.0,2998.0,59.0,0.0,0.0,0.0,1024.0,8.0,255.0,234.0,236.0,769.0,20190313T102019_20190313T102552_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
113,126.0,2083.0,1611.0,1469.0,2104.0,1916.0,1830.0,1965.0,2001.0,2054.0,1964.0,3479.0,33.0,0.0,0.0,0.0,2048.0,8.0,215.0,195.0,185.0,933.0,20190919T102019_20190919T102022_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
114,143.0,692.0,530.0,422.0,576.0,530.0,428.0,474.0,500.0,554.0,553.0,578.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,54.0,44.0,1198.0,20190221T102039_20190221T102520_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
115,65.0,2415.0,2655.0,2396.0,2570.0,2354.0,2322.0,2496.0,2686.0,2659.0,2644.0,3154.0,60.0,0.0,0.0,0.0,1024.0,8.0,255.0,240.0,236.0,768.0,20190313T102019_20190313T102552_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
116,119.0,551.0,101.0,49.0,481.0,327.0,284.0,212.0,205.0,202.0,179.0,131.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,34.0,29.0,586.0,20190122T102329_20190122T102330_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
117,84.0,1236.0,1889.0,1908.0,1230.0,1304.0,1212.0,1438.0,1752.0,1837.0,1955.0,3437.0,12.0,0.0,0.0,0.0,2048.0,8.0,125.0,133.0,124.0,795.0,20191006T101029_20191006T101025_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
118,149.0,10733.0,6750.0,5987.0,10272.0,9456.0,9016.0,9211.0,8766.0,8575.0,8280.0,8908.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1261.0,20190323T102029_20190323T102023_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
119,120.0,5445.0,5192.0,4747.0,4980.0,4832.0,4720.0,5226.0,5159.0,5261.0,5211.0,6859.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2168.0,20190926T101029_20190926T101317_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
120,138.0,2143.0,1621.0,1480.0,2114.0,1938.0,1818.0,1981.0,2010.0,2069.0,1984.0,3568.0,33.0,0.0,0.0,0.0,2048.0,8.0,215.0,197.0,185.0,930.0,20190919T102019_20190919T102022_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
121,160.0,10807.0,6678.0,5877.0,10344.0,9520.0,9056.0,9225.0,8780.0,8550.0,8261.0,8941.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1268.0,20190323T102029_20190323T102023_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
122,126.0,5657.0,5166.0,4730.0,5004.0,4816.0,4708.0,5215.0,5146.0,5248.0,5216.0,6991.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2151.0,20190926T101029_20190926T101317_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
123,126.0,579.0,589.0,532.0,551.0,641.0,533.0,626.0,637.0,630.0,618.0,1083.0,0.0,0.0,0.0,0.0,2048.0,10.0,56.0,65.0,54.0,1064.0,20190914T102021_20190914T102022_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
124,140.0,595.0,66.0,62.0,706.0,1026.0,479.0,448.0,118.0,114.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,105.0,49.0,1615.0,20190628T101039_20190628T101033_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
125,132.0,570.0,590.0,528.0,561.0,642.0,538.0,615.0,635.0,621.0,613.0,1076.0,0.0,0.0,0.0,0.0,2048.0,10.0,58.0,66.0,55.0,1063.0,20190914T102021_20190914T102022_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
126,77.0,6563.0,3820.0,3004.0,5968.0,5216.0,5072.0,5680.0,5498.0,5283.0,5146.0,12232.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1024.0,20190208T101159_20190208T101158_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
127,114.0,624.0,77.0,65.0,722.0,1034.0,493.0,477.0,162.0,160.0,103.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,74.0,106.0,51.0,1636.0,20190628T101039_20190628T101033_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
128,119.0,197.0,189.0,178.0,174.0,255.0,150.0,166.0,155.0,169.0,161.0,262.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,26.0,16.0,743.0,20190223T101021_20190223T101031_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
129,89.0,6738.0,3840.0,3012.0,6104.0,5376.0,5208.0,5792.0,5563.0,5315.0,5183.0,12395.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1023.0,20190208T101159_20190208T101158_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
130,113.0,4510.0,3053.0,2660.0,3670.0,3580.0,3298.0,3719.0,3777.0,3730.0,3730.0,8043.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1475.0,20190226T102021_20190226T102019_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
131,119.0,203.0,192.0,178.0,175.0,266.0,143.0,167.0,162.0,164.0,169.0,261.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,28.0,15.0,736.0,20190223T101021_20190223T101031_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
132,101.0,11631.0,5071.0,5088.0,9944.0,9000.0,8920.0,9418.0,9129.0,8939.0,8673.0,15614.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,762.0,20190305T101021_20190305T101019_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
133,101.0,11666.0,5055.0,5057.0,9840.0,8920.0,8832.0,9362.0,9073.0,8896.0,8646.0,15621.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,767.0,20190305T101021_20190305T101019_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
134,154.0,4698.0,3106.0,2706.0,3892.0,3696.0,3372.0,3851.0,3892.0,3831.0,3824.0,8474.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1524.0,20190226T102021_20190226T102019_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
135,138.0,2405.0,3439.0,3211.0,2390.0,2702.0,2790.0,2980.0,3201.0,3325.0,3332.0,3874.0,74.0,0.0,0.0,0.0,0.0,8.0,243.0,255.0,255.0,1296.0,20190916T101029_20190916T101024_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
136,348.0,990.0,535.0,434.0,868.0,830.0,653.0,787.0,1043.0,1128.0,1082.0,1436.0,0.0,0.0,0.0,0.0,2048.0,10.0,89.0,85.0,67.0,1385.0,20190524T101031_20190524T101129_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
137,258.0,2750.0,1295.0,1210.0,2762.0,2636.0,2296.0,2514.0,2631.0,2696.0,2713.0,6903.0,52.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,234.0,1881.0,20190621T102029_20190621T102031_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
138,138.0,2422.0,3394.0,3108.0,2366.0,2692.0,2736.0,2925.0,3136.0,3227.0,3202.0,3871.0,81.0,0.0,0.0,0.0,0.0,9.0,241.0,255.0,255.0,1295.0,20190916T101029_20190916T101024_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
139,288.0,2821.0,1297.0,1213.0,2842.0,2684.0,2326.0,2548.0,2641.0,2693.0,2728.0,6931.0,52.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,237.0,1870.0,20190621T102029_20190621T102031_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
140,432.0,862.0,512.0,420.0,755.0,733.0,591.0,704.0,941.0,1023.0,979.0,1343.0,0.0,0.0,0.0,0.0,2048.0,10.0,77.0,75.0,61.0,1387.0,20190524T101031_20190524T101129_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
141,166.0,663.0,621.0,614.0,778.0,581.0,589.0,546.0,567.0,624.0,644.0,476.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,60.0,60.0,652.0,20190119T101339_20190119T101338_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
142,102.0,668.0,597.0,568.0,585.0,494.0,409.0,578.0,645.0,714.0,739.0,926.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,51.0,42.0,1021.0,20191128T102259_20191128T102255_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
143,102.0,755.0,608.0,559.0,561.0,468.0,405.0,583.0,646.0,718.0,750.0,1076.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,48.0,42.0,1021.0,20191128T102259_20191128T102255_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
144,161.0,711.0,650.0,645.0,763.0,592.0,603.0,582.0,590.0,652.0,681.0,552.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,61.0,62.0,670.0,20190119T101339_20190119T101338_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
145,186.0,2829.0,1960.0,1657.0,2800.0,2430.0,2056.0,2152.0,2106.0,2109.0,2071.0,4832.0,46.0,0.0,0.0,0.0,1024.0,8.0,255.0,247.0,209.0,1735.0,20190904T102021_20190904T102045_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
146,198.0,2598.0,2019.0,1653.0,2858.0,2520.0,2098.0,2215.0,2160.0,2133.0,2062.0,4398.0,49.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,214.0,1711.0,20190904T102021_20190904T102045_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
147,156.0,5257.0,2975.0,2629.0,4532.0,4004.0,3702.0,3732.0,3541.0,3521.0,3499.0,3567.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1018.0,20191203T102401_20191203T102415_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
148,125.0,2452.0,2706.0,2317.0,2896.0,2770.0,2460.0,2802.0,3309.0,3410.0,3334.0,4979.0,73.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,250.0,1373.0,20190427T102031_20190427T102320_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
149,126.0,14373.0,3814.0,3904.0,14208.0,13240.0,13112.0,13702.0,13151.0,12617.0,12174.0,15639.0,0.0,54.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,513.0,20191215T101329_20191215T101327_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
150,204.0,8393.0,4100.0,3230.0,8520.0,8368.0,8200.0,8194.0,8100.0,8100.0,7930.0,9322.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,696.0,20190929T102029_20190929T102023_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
151,204.0,8388.0,4103.0,3231.0,8480.0,8328.0,8172.0,8162.0,8085.0,8098.0,7937.0,9472.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,694.0,20190929T102029_20190929T102023_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
152,156.0,5271.0,2999.0,2651.0,4520.0,3994.0,3710.0,3751.0,3568.0,3543.0,3520.0,3647.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1019.0,20191203T102401_20191203T102415_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
153,131.0,2469.0,2689.0,2244.0,2902.0,2752.0,2442.0,2797.0,3295.0,3368.0,3251.0,5055.0,70.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,249.0,1378.0,20190427T102031_20190427T102320_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
154,204.0,776.0,623.0,636.0,569.0,533.0,536.0,683.0,833.0,1003.0,1068.0,1898.0,0.0,0.0,0.0,0.0,2048.0,10.0,58.0,54.0,54.0,1625.0,20190820T102029_20190820T102459_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
