system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
152,168.0,8515.0,2076.0,2439.0,7940.0,7332.0,6816.0,7225.0,6788.0,6561.0,6880.0,6301.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1173.0,20211102T102201_20211102T102315_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
153,204.0,6993.0,3240.0,2242.0,7240.0,7072.0,7056.0,7165.0,6965.0,6992.0,7172.0,6791.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,786.0,20210928T101719_20210928T102156_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
154,204.0,11732.0,3628.0,4019.0,11544.0,11056.0,10608.0,10943.0,10490.0,10246.0,10960.0,9878.0,0.0,45.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,603.0,20211104T101109_20211104T101445_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
155,336.0,338.0,184.0,152.0,361.0,478.0,270.0,280.0,232.0,252.0,201.0,208.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,49.0,28.0,2637.0,20210725T102031_20210725T102548_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
156,120.0,12649.0,6108.0,4111.0,11416.0,10608.0,10456.0,10899.0,10491.0,10213.0,10664.0,9948.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,674.0,20210327T102021_20210327T102339_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
157,198.0,4809.0,3714.0,3134.0,4608.0,4272.0,3978.0,4247.0,4299.0,4256.0,4412.0,4095.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1864.0,20210722T101031_20210722T101419_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
158,204.0,1359.0,1430.0,1056.0,1246.0,1416.0,1418.0,1558.0,1785.0,2038.0,1736.0,2050.0,74.0,0.0,0.0,0.0,1024.0,8.0,127.0,144.0,145.0,1080.0,20210717T100559_20210717T101305_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
159,204.0,6540.0,2512.0,2574.0,6464.0,6544.0,6688.0,6771.0,6696.0,6758.0,7196.0,6765.0,0.0,20.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,292.0,20211212T102431_20211212T102427_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
160,150.0,9583.0,4544.0,3528.0,8560.0,7188.0,7080.0,7175.0,6852.0,6580.0,6940.0,6424.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,578.0,20211129T101351_20211129T101416_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
161,204.0,11546.0,3558.0,3123.0,8648.0,7876.0,7752.0,8334.0,8387.0,8556.0,7500.0,8821.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,948.0,20210528T100559_20210528T100555_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
162,204.0,2285.0,1831.0,1477.0,2588.0,2564.0,2808.0,2725.0,2824.0,2880.0,3254.0,2961.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1035.0,20210705T102031_20210705T102026_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
163,162.0,7096.0,5847.0,5486.0,5948.0,5480.0,5536.0,5922.0,6032.0,6071.0,6040.0,6056.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,255.0,701.0,20210503T101021_20210503T101204_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
164,204.0,3579.0,2276.0,2306.0,3150.0,2924.0,2744.0,2753.0,2996.0,3226.0,3450.0,3470.0,78.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,255.0,1033.0,20210521T101559_20210521T101655_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
165,192.0,12831.0,2737.0,3083.0,12048.0,11080.0,10632.0,10998.0,10438.0,10172.0,10744.0,9823.0,88.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,964.0,20210401T101559_20210401T102326_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
166,102.0,374.0,425.0,393.0,474.0,511.0,456.0,504.0,541.0,579.0,586.0,570.0,0.0,0.0,0.0,0.0,2048.0,10.0,50.0,52.0,47.0,600.0,20211025T101029_20211025T101120_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
167,204.0,4819.0,3141.0,2416.0,5156.0,4596.0,4556.0,4474.0,4345.0,4270.0,4716.0,4156.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,814.0,20211217T102329_20211217T102332_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
168,180.0,9235.0,4149.0,2878.0,8664.0,7720.0,7448.0,7698.0,7409.0,7186.0,7320.0,7014.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,967.0,20211229T101431_20211229T101430_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
169,120.0,8009.0,4394.0,3280.0,6512.0,5880.0,5664.0,5957.0,5666.0,5553.0,5464.0,5501.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1074.0,20211112T102251_20211112T102423_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
170,204.0,3118.0,1973.0,1334.0,2986.0,2850.0,2686.0,2901.0,3233.0,3408.0,3174.0,3426.0,78.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,1985.0,20210829T101559_20210829T102531_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
171,204.0,8626.0,8698.0,7755.0,9208.0,9120.0,9432.0,9778.0,9614.0,9601.0,10088.0,9511.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,702.0,20210418T100549_20210418T101215_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
172,180.0,68.0,1.0,4.0,212.0,116.0,54.0,44.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,12.0,6.0,1014.0,20211227T102339_20211227T102359_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
173,204.0,9005.0,3167.0,2500.0,7716.0,6528.0,5880.0,5797.0,5465.0,5314.0,5360.0,5074.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,778.0,20210304T101021_20210304T101415_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
174,204.0,7743.0,3183.0,3485.0,8024.0,8092.0,8184.0,8476.0,8188.0,7986.0,8680.0,7776.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,642.0,20210513T101021_20210513T101031_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
175,204.0,3535.0,2272.0,2304.0,3122.0,2910.0,2734.0,2747.0,2984.0,3209.0,3426.0,3449.0,78.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1060.0,20210521T101559_20210521T101655_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
176,204.0,1755.0,1646.0,1645.0,965.0,926.0,1050.0,1278.0,1434.0,1598.0,1210.0,1739.0,9.0,0.0,0.0,0.0,0.0,6.0,99.0,95.0,107.0,1579.0,20210329T100609_20210329T101256_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
177,204.0,2330.0,1629.0,1244.0,1706.0,1692.0,1522.0,1599.0,1760.0,1788.0,2120.0,1857.0,17.0,0.0,0.0,0.0,2048.0,10.0,174.0,172.0,155.0,1961.0,20210913T102021_20210913T102346_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
178,114.0,2609.0,2255.0,2077.0,2128.0,2136.0,1998.0,2389.0,2931.0,3153.0,2906.0,3246.0,44.0,0.0,0.0,0.0,2048.0,8.0,217.0,218.0,203.0,1406.0,20210923T102031_20210923T102424_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
179,132.0,11303.0,6170.0,5114.0,9744.0,8912.0,8752.0,9258.0,8966.0,8901.0,9384.0,8778.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,458.0,20210403T101021_20210403T101412_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
180,204.0,5860.0,2040.0,2299.0,6040.0,6104.0,6020.0,6204.0,6098.0,6069.0,6512.0,6007.0,0.0,70.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,449.0,20211102T102201_20211102T102315_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
181,204.0,5249.0,3167.0,2437.0,5504.0,4856.0,4757.0,4676.0,4516.0,4422.0,4856.0,4279.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,882.0,20211217T102329_20211217T102332_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
182,204.0,650.0,1198.0,1196.0,461.0,808.0,804.0,981.0,1230.0,1470.0,792.0,1691.0,9.0,0.0,0.0,0.0,0.0,6.0,47.0,83.0,82.0,765.0,20210526T102021_20210526T102306_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
183,204.0,8185.0,4111.0,2833.0,8068.0,7616.0,7416.0,7376.0,6839.0,6665.0,6704.0,6514.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1495.0,20211119T101321_20211119T101416_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
184,204.0,6435.0,3310.0,2595.0,6268.0,5904.0,5888.0,5966.0,5715.0,5552.0,5928.0,5477.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,497.0,20210113T101401_20210113T101416_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
185,204.0,7601.0,3187.0,3537.0,7928.0,8056.0,8144.0,8574.0,8238.0,7997.0,8696.0,7768.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,861.0,20210513T101021_20210513T101031_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
186,132.0,8026.0,4412.0,3297.0,6564.0,5949.0,5724.0,6059.0,5745.0,5622.0,5516.0,5550.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1142.0,20211112T102251_20211112T102423_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
187,204.0,11391.0,6569.0,5559.0,10264.0,9336.0,9136.0,9613.0,9181.0,8931.0,9016.0,8794.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,963.0,20210416T102021_20210416T102600_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
188,204.0,8198.0,5125.0,4518.0,7260.0,6732.0,6356.0,6564.0,6330.0,6183.0,6528.0,6041.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,972.0,20210920T101031_20210920T101056_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
189,204.0,4770.0,3753.0,3168.0,4604.0,4300.0,4012.0,4305.0,4371.0,4332.0,4476.0,4168.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1956.0,20210722T101031_20210722T101419_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
190,204.0,8761.0,1350.0,1358.0,9047.0,8912.0,9360.0,9694.0,9522.0,9383.0,9880.0,9161.0,0.0,62.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,392.0,20210212T101131_20210212T101311_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
191,204.0,11329.0,6612.0,5600.0,10448.0,9584.0,9280.0,9877.0,9281.0,8972.0,8968.0,8617.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1560.0,20210720T101559_20210720T101617_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
192,150.0,9632.0,5790.0,4808.0,9336.0,8544.0,8128.0,8548.0,8105.0,7872.0,8072.0,7618.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2034.0,20210831T101031_20210831T101200_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
193,156.0,8389.0,4113.0,2870.0,8052.0,7284.0,7140.0,7465.0,7190.0,6982.0,7116.0,6822.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1043.0,20211229T101431_20211229T101430_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
194,180.0,1520.0,828.0,669.0,1332.0,1036.0,936.0,946.0,912.0,927.0,1028.0,913.0,12.0,0.0,0.0,0.0,0.0,6.0,136.0,106.0,96.0,686.0,20211124T101239_20211124T101240_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
195,204.0,9403.0,4965.0,3424.0,9320.0,9352.0,9512.0,9809.0,9676.0,9631.0,9792.0,9478.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,722.0,20210622T101031_20210622T101416_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
196,204.0,4937.0,3766.0,3615.0,3940.0,3948.0,3728.0,4246.0,4726.0,4821.0,4732.0,4933.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1755.0,20211003T101851_20211003T101849_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
197,204.0,55.0,319.0,295.0,236.0,230.0,253.0,338.0,312.0,337.0,362.0,351.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,26.0,404.0,20210309T100739_20210309T101254_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
198,114.0,4482.0,2490.0,2402.0,4276.0,3842.0,3870.0,4082.0,4051.0,3987.0,4120.0,3854.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,683.0,20211107T102129_20211107T102157_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
199,204.0,1722.0,1104.0,1011.0,1418.0,1438.0,1438.0,1538.0,1533.0,1491.0,1504.0,1560.0,24.0,0.0,0.0,0.0,2048.0,8.0,145.0,147.0,147.0,732.0,20211222T102441_20211222T102436_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
200,204.0,11579.0,2742.0,2981.0,11160.0,10520.0,10264.0,10284.0,10006.0,9956.0,10624.0,9748.0,88.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,356.0,20210401T101559_20210401T102326_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
201,204.0,3949.0,1854.0,1557.0,3842.0,3418.0,3422.0,3371.0,3279.0,3221.0,3558.0,3213.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2032.0,20210705T102031_20210705T102026_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
202,132.0,7291.0,5030.0,4460.0,6568.0,6212.0,5948.0,6213.0,6072.0,5959.0,6264.0,5830.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1033.0,20210920T101031_20210920T101056_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
203,204.0,3267.0,1302.0,1112.0,2954.0,2406.0,1970.0,1990.0,1785.0,1776.0,1692.0,1639.0,50.0,0.0,0.0,0.0,0.0,8.0,255.0,245.0,201.0,1910.0,20211114T101159_20211114T101201_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
204,204.0,6638.0,4723.0,3913.0,6380.0,5944.0,6092.0,6310.0,6082.0,6141.0,6244.0,6050.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,906.0,20210217T101029_20210217T101023_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
205,204.0,6273.0,3301.0,2571.0,6200.0,5888.0,5892.0,5929.0,5708.0,5560.0,5944.0,5494.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,420.0,20210113T101401_20210113T101416_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
206,204.0,2862.0,1747.0,1646.0,3462.0,3322.0,3252.0,3365.0,3486.0,3611.0,3942.0,3614.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,450.0,20211015T101029_20211015T101504_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
207,144.0,8432.0,4522.0,3513.0,7792.0,6728.0,6776.0,6892.0,6637.0,6398.0,6772.0,6281.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,552.0,20211129T101351_20211129T101416_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
208,204.0,6001.0,4299.0,3251.0,6452.0,6064.0,6200.0,6503.0,6451.0,6315.0,6788.0,6185.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,587.0,20210118T101249_20210118T101244_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
209,204.0,5006.0,3980.0,2737.0,5372.0,5448.0,5484.0,5784.0,5794.0,5861.0,5996.0,5857.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1508.0,20210918T101639_20210918T102550_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
210,204.0,7114.0,5563.0,4519.0,7692.0,7496.0,7764.0,7911.0,7748.0,7668.0,8084.0,7564.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,829.0,20210106T102411_20210106T102530_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
211,204.0,8240.0,4328.0,3985.0,7872.0,6792.0,6548.0,6526.0,6134.0,5899.0,6376.0,5584.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,825.0,20211207T102319_20211207T102344_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
212,162.0,1210.0,819.0,663.0,1124.0,904.0,849.0,866.0,851.0,879.0,982.0,877.0,12.0,0.0,0.0,0.0,0.0,6.0,115.0,92.0,87.0,621.0,20211124T101239_20211124T101240_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
213,204.0,6178.0,4307.0,3262.0,6596.0,6168.0,6276.0,6592.0,6531.0,6383.0,6852.0,6234.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,625.0,20210118T101249_20210118T101244_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
214,204.0,3253.0,1209.0,1129.0,3376.0,3050.0,2900.0,3024.0,2876.0,2875.0,3100.0,2744.0,0.0,25.0,0.0,0.0,1024.0,10.0,255.0,255.0,255.0,567.0,20210207T101109_20210207T101248_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
215,204.0,2555.0,1317.0,1205.0,2610.0,2390.0,2466.0,2531.0,2615.0,2569.0,2828.0,2629.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,243.0,251.0,311.0,20211209T101411_20211209T101415_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
216,204.0,5509.0,4005.0,2767.0,5752.0,5724.0,5672.0,5985.0,5941.0,5975.0,6088.0,5943.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1639.0,20210918T101639_20210918T102550_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
217,204.0,6894.0,5561.0,4509.0,7564.0,7432.0,7736.0,7867.0,7719.0,7642.0,8076.0,7555.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,808.0,20210106T102411_20210106T102530_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
218,204.0,7391.0,4144.0,4105.0,6688.0,6136.0,5812.0,6292.0,6242.0,6129.0,6348.0,6013.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1889.0,20210615T102021_20210615T102602_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
219,204.0,3704.0,2516.0,2371.0,3776.0,3554.0,3752.0,3960.0,4006.0,3988.0,4140.0,3889.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,481.0,20211107T102129_20211107T102157_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
220,204.0,8081.0,6091.0,5017.0,7516.0,7472.0,7880.0,8253.0,8156.0,8119.0,8480.0,8216.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,441.0,20210314T101021_20210314T101230_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
221,204.0,11139.0,6638.0,5609.0,10336.0,9520.0,9256.0,9862.0,9321.0,9035.0,9008.0,8680.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1514.0,20210720T101559_20210720T101617_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
222,204.0,10847.0,3584.0,3930.0,10800.0,10536.0,10264.0,10490.0,10145.0,9987.0,10696.0,9695.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,456.0,20211104T101109_20211104T101445_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
223,204.0,9151.0,4972.0,3427.0,9160.0,9248.0,9456.0,9741.0,9628.0,9602.0,9800.0,9464.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,692.0,20210622T101031_20210622T101416_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
224,204.0,8306.0,5133.0,3891.0,7764.0,7240.0,6844.0,7194.0,6741.0,6700.0,6544.0,6500.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2323.0,20210925T101019_20210925T101413_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
225,204.0,8975.0,4147.0,2879.0,8744.0,8128.0,7792.0,7804.0,7188.0,6961.0,6952.0,6750.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1697.0,20211119T101321_20211119T101416_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
